TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531215428.530395,0.489113,0.398614,0.231302,0.185156,0.177557,0.038603,0.064241,0.023309,0.025001,0.025840,2.297301,1.384479,0.934262,0.419181,0.977223,0.589336,0.363305,0.350141,0.275934,0.244671,0.006204,0.006246,0.004518,0.004061,0.004581,0.287298,0.205528,0.196739,0.148571,0.081988,1.409304,0.751604,0.603778,0.317066,0.309446,0.051325,0.049810,0.076162,0.050392,0.042844,0.044828,0.036168,0.081922,0.046314,0.107999,0.041053,0.039392,0.040573,0.044651,0.041563,0.033744,0.152112,0.030606,0.070128,0.113613,0.023445,0.018717,0.013445,0.011013,0.014769,0.053762,0.053200,0.055024,0.035045,0.043643,0.327048,0.106565,0.043891,0.063694,0.108808,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215428.655928,0.526750,0.402442,0.228473,0.157975,0.177713,0.038334,0.062568,0.036030,0.028937,0.026012,2.236064,1.296118,0.995763,0.412667,0.988266,0.561248,0.352576,0.343391,0.200240,0.261471,0.006562,0.006925,0.005406,0.004899,0.004826,0.293614,0.195995,0.212310,0.130030,0.081978,1.533421,0.717129,0.612283,0.281754,0.286611,0.049310,0.047568,0.080653,0.052908,0.043789,0.032904,0.029721,0.095612,0.050410,0.099831,0.033901,0.034006,0.046579,0.042887,0.042651,0.035103,0.123200,0.027675,0.069217,0.106614,0.021900,0.018731,0.015880,0.012673,0.015634,0.060526,0.042895,0.051280,0.032091,0.042675,0.322181,0.094098,0.044116,0.060237,0.103774,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215428.781462,0.557975,0.377320,0.220938,0.132291,0.175734,0.036364,0.057848,0.051858,0.032848,0.028215,2.172282,1.200404,0.990424,0.431238,0.992848,0.540383,0.327664,0.338727,0.139436,0.268253,0.006764,0.008508,0.006781,0.006009,0.005246,0.290708,0.177662,0.221273,0.115035,0.082200,1.535368,0.641448,0.617723,0.263108,0.268818,0.046417,0.045308,0.081679,0.053940,0.044332,0.024523,0.024110,0.102779,0.053806,0.086645,0.029661,0.028074,0.049220,0.040561,0.044600,0.040022,0.094991,0.026454,0.070444,0.100261,0.019669,0.019488,0.018453,0.015168,0.016309,0.067733,0.035102,0.043798,0.027722,0.039687,0.306530,0.079737,0.047051,0.055499,0.095201,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215428.907197,2.131157,0.812342,0.319229,0.140644,0.176944,0.118303,0.077538,0.072282,0.037635,0.032787,10.592833,3.897211,1.649287,0.595376,1.011820,2.192624,0.873556,0.470138,0.130357,0.263685,0.007977,0.010969,0.008498,0.007188,0.005897,1.157364,0.433393,0.288023,0.122544,0.085609,5.039938,1.786248,0.959761,0.331802,0.267122,0.216175,0.104801,0.098340,0.059575,0.044577,0.026661,0.022967,0.101666,0.055092,0.071300,0.042551,0.027511,0.049678,0.037493,0.047259,0.048551,0.070809,0.025687,0.074468,0.094686,0.019046,0.021278,0.020778,0.017659,0.016510,0.075808,0.030655,0.035119,0.023200,0.035825,0.772576,0.208554,0.098110,0.056832,0.085689,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.033331,12.610238,4.013213,1.224648,0.286972,0.193745,0.727441,0.275433,0.140080,0.049389,0.039656,73.762404,23.836262,7.136542,1.409663,1.095481,14.611857,4.905765,1.598910,0.284010,0.256645,0.014840,0.015659,0.011282,0.008411,0.007198,7.426979,2.435652,0.847901,0.212813,0.099129,31.901699,10.596339,3.639405,0.772561,0.306334,1.510108,0.561193,0.247296,0.093972,0.045553,0.089340,0.048124,0.101103,0.054144,0.056903,0.160503,0.059418,0.057270,0.034020,0.049904,0.059498,0.052809,0.024718,0.080245,0.089315,0.026844,0.024931,0.023275,0.019505,0.016251,0.084830,0.032897,0.029719,0.021124,0.032716,4.078201,1.195894,0.428490,0.098133,0.080011,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.159265,41.613494,13.489588,4.219028,0.749698,0.252247,2.461385,0.889419,0.339754,0.079883,0.048522,253.982565,83.337734,24.977420,3.846191,1.352927,50.269237,16.910113,5.339468,0.807538,0.277637,0.033435,0.025082,0.016605,0.009925,0.009825,25.242220,8.449509,2.739686,0.497314,0.138267,109.081525,36.926458,12.389630,2.101340,0.449701,5.239760,1.930808,0.738020,0.197216,0.052117,0.282828,0.129520,0.122719,0.052168,0.046373,0.512066,0.164493,0.087981,0.031752,0.052096,0.070571,0.041315,0.023471,0.085554,0.083270,0.050188,0.032261,0.026999,0.020713,0.015949,0.098633,0.047032,0.033044,0.024429,0.031873,13.273899,4.138638,1.440126,0.242123,0.087060,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.285399,93.393504,31.659668,10.432172,1.688658,0.400873,5.604416,2.086333,0.752887,0.140804,0.059778,580.683125,197.840457,61.725346,8.830365,1.984809,115.230287,40.032578,13.100059,1.893963,0.391190,0.066356,0.040715,0.025266,0.011934,0.014120,57.647566,20.071725,6.747179,1.087828,0.233352,249.860477,87.667970,30.527635,4.796531,0.825228,12.025184,4.587954,1.756321,0.403174,0.076018,0.639362,0.284287,0.189596,0.050825,0.041845,1.172391,0.370785,0.155101,0.033216,0.054270,0.078496,0.035734,0.022732,0.087917,0.076315,0.091055,0.044603,0.033418,0.022075,0.016408,0.120093,0.077233,0.048449,0.034432,0.034306,29.716183,9.780072,3.473730,0.548553,0.121423,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.411734,162.247579,57.379420,19.784086,3.091952,0.677242,9.826697,3.794508,1.382160,0.232678,0.073643,1019.479930,360.066285,116.869713,16.369388,3.141049,202.872328,72.889043,24.782059,3.540318,0.654649,0.109156,0.061034,0.036219,0.014255,0.019635,101.461024,36.606793,12.890972,1.990724,0.408228,440.308991,159.720188,57.902772,8.835377,1.535727,21.161166,8.382407,3.290089,0.705850,0.128132,1.120706,0.496900,0.307422,0.051451,0.044098,2.090187,0.663896,0.258104,0.040136,0.057111,0.079825,0.035540,0.023595,0.085819,0.069232,0.143364,0.061648,0.043052,0.024627,0.018507,0.148792,0.122067,0.074549,0.049689,0.039874,51.628665,17.742986,6.484521,1.019922,0.193333,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.537868,231.838220,85.233151,30.504356,4.701114,1.067505,14.132203,5.657458,2.111585,0.339760,0.088872,1466.144368,535.674452,180.000312,25.108313,4.751491,292.662379,108.609798,38.165967,5.456704,1.066855,0.150790,0.081236,0.046758,0.016333,0.025134,146.498700,54.592540,20.060878,3.050274,0.654116,636.070159,237.958750,89.439734,13.472703,2.549239,30.496494,12.524172,5.054361,1.045735,0.208443,1.611681,0.717164,0.454008,0.053911,0.052429,3.058933,0.979131,0.378126,0.052039,0.060890,0.073167,0.040295,0.026793,0.079648,0.063469,0.194685,0.080742,0.055014,0.028791,0.022620,0.178052,0.171898,0.105151,0.066300,0.047170,73.812643,26.336216,9.897079,1.572647,0.297709,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.663903,280.990759,107.190350,39.623737,6.077098,1.491367,17.208957,7.143021,2.742022,0.434190,0.102413,1785.548421,673.862302,233.706342,32.671012,6.471809,357.583896,136.920757,49.546349,7.136964,1.546519,0.177707,0.094958,0.053465,0.017446,0.029019,179.232825,68.838848,26.292309,3.982763,0.920465,778.413536,299.913032,116.440987,17.435228,3.658766,37.189645,15.825122,6.563678,1.326822,0.301411,1.962914,0.879436,0.586310,0.056568,0.064818,3.788532,1.224400,0.482544,0.065889,0.065186,0.060163,0.049077,0.031419,0.071315,0.060327,0.229471,0.097651,0.066600,0.033772,0.028184,0.198773,0.212299,0.130478,0.079201,0.054042,89.477622,33.078938,12.773013,2.057563,0.411284,4,2,4,4,0,4,4,4,0,0,0,0,0,4
