TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531214962.834296,19.717881,6.808916,7.918965,5.072002,0.965318,1.709971,0.663523,0.826901,0.283913,0.087769,129.768501,41.915437,42.055739,22.429343,3.933969,25.391079,10.349934,8.290608,3.806977,0.535838,0.240874,0.028494,0.031845,0.023151,0.055661,15.411757,3.732487,2.959736,2.239273,0.433401,46.267730,15.669599,18.321899,8.210951,2.210876,38.933035,11.961694,3.162170,0.739339,0.352328,0.104298,0.051733,0.027975,0.048840,0.043344,0.420510,0.172296,0.158071,0.115342,0.055584,0.025913,0.027789,0.031221,0.028874,0.022732,0.050058,0.010190,0.037091,0.043526,0.032287,0.084877,0.037489,0.047159,0.039517,0.046600,7.580371,2.531981,3.204947,1.749658,0.337888,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214962.961563,20.180313,7.777787,9.197455,5.802256,0.898008,1.627107,0.689476,0.818915,0.323108,0.084300,134.017508,48.190969,48.739066,25.752851,3.833639,26.619280,12.104251,9.645994,4.371540,0.506963,0.287211,0.056432,0.053512,0.031315,0.071505,16.365121,3.988048,3.327394,2.477820,0.410080,47.684737,17.399326,20.775463,9.251879,2.194106,36.434922,11.643617,3.317900,0.773856,0.330691,0.106603,0.056664,0.026227,0.055070,0.046650,0.472338,0.201321,0.182740,0.118814,0.061108,0.027978,0.032519,0.039976,0.029246,0.025689,0.056541,0.010814,0.041223,0.047568,0.033060,0.102171,0.039867,0.057733,0.041518,0.051833,7.447102,2.911173,3.691894,2.012527,0.331381,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.088030,18.972662,7.949493,9.478294,5.800972,0.816008,1.382309,0.646859,0.728691,0.325537,0.079177,126.129410,49.561679,50.077188,25.777199,3.576263,25.087020,12.503751,9.834762,4.364544,0.478102,0.315693,0.099617,0.088689,0.044274,0.088262,15.648342,3.929735,3.396395,2.450632,0.381971,44.912925,17.538231,21.165297,9.230129,2.047505,29.128724,9.764005,3.047928,0.722409,0.283101,0.101753,0.054688,0.029244,0.058547,0.049893,0.470527,0.207190,0.190732,0.114045,0.065284,0.030707,0.036307,0.047381,0.031238,0.028507,0.058909,0.013772,0.043605,0.050442,0.033081,0.113588,0.040023,0.065254,0.040676,0.053980,6.805641,2.974421,3.782045,2.028104,0.316235,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.214497,16.827028,7.427121,8.780422,5.073064,0.723529,1.063293,0.554119,0.591586,0.290292,0.072079,110.783666,46.438588,46.182885,22.519933,3.167810,21.270528,11.454149,8.872786,3.799875,0.448959,0.333635,0.152917,0.134487,0.061742,0.104630,13.549202,3.633993,3.187111,2.149171,0.344993,39.375057,16.300330,19.491620,8.135321,1.793657,19.551976,7.008977,2.487418,0.602282,0.221628,0.094121,0.048056,0.035522,0.058469,0.053285,0.421547,0.193146,0.183641,0.102294,0.067915,0.033112,0.037919,0.051639,0.032797,0.030470,0.056278,0.020631,0.043793,0.052116,0.033045,0.116579,0.038793,0.068931,0.037277,0.052288,5.933993,2.774508,3.485716,1.792527,0.290623,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.340964,16.940162,7.096279,8.143750,3.938036,0.620871,0.883128,0.475542,0.491357,0.232576,0.063311,106.842487,43.497941,42.402666,17.379363,2.648893,17.949129,9.650352,7.627144,2.922112,0.416987,0.339150,0.206891,0.183051,0.081458,0.118344,12.030294,3.554690,3.143306,1.687854,0.301511,38.832924,15.452316,18.035678,6.474290,1.482457,10.647734,4.308274,1.935707,0.460921,0.160774,0.100830,0.044232,0.046049,0.057572,0.056826,0.380508,0.176910,0.174716,0.086898,0.069121,0.034914,0.037231,0.052224,0.033304,0.032083,0.054618,0.035135,0.043824,0.053000,0.033631,0.111705,0.039841,0.072434,0.033074,0.047206,6.147376,2.661998,3.190165,1.407701,0.253956,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.467432,25.304709,9.087483,9.507404,2.967918,0.517137,1.262394,0.525616,0.534129,0.182512,0.053797,149.509596,52.415135,48.569662,12.916027,2.121402,18.130476,8.981145,7.629310,2.177571,0.384768,0.350005,0.253072,0.223617,0.099863,0.127107,14.292423,4.773628,4.100626,1.298063,0.263462,56.455489,19.243861,20.948114,5.196868,1.189281,6.050604,2.571936,1.757071,0.369076,0.112702,0.150675,0.058322,0.067321,0.061437,0.060097,0.444631,0.194593,0.183944,0.072787,0.069164,0.036902,0.035198,0.049248,0.033538,0.034631,0.068811,0.064673,0.049509,0.054290,0.035077,0.105239,0.050241,0.081764,0.031374,0.040497,9.703484,3.447162,3.620964,1.066220,0.212186,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.593899,49.555757,15.725798,14.475031,2.668391,0.432849,2.577660,0.812161,0.782787,0.168531,0.045071,282.529474,86.198211,72.931117,11.429319,1.723788,27.321718,11.680470,10.157125,1.960229,0.360286,0.372603,0.286497,0.246222,0.113116,0.129191,24.995407,8.451262,6.723300,1.194857,0.247263,109.506328,32.386965,31.573064,5.155133,0.991064,6.858534,2.300413,2.189115,0.383578,0.084175,0.277051,0.104631,0.106469,0.075114,0.062270,0.743427,0.283504,0.226626,0.064079,0.068306,0.040478,0.034315,0.043697,0.034527,0.039042,0.114220,0.115894,0.066699,0.057152,0.036960,0.106674,0.077543,0.101246,0.035236,0.034679,19.493247,6.036673,5.380617,0.943585,0.176496,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.720266,91.926084,27.627234,23.199959,3.210158,0.385249,4.821126,1.353879,1.212139,0.200335,0.038872,522.757286,148.695442,116.425643,13.742060,1.545423,46.900283,18.673341,15.428072,2.406987,0.349352,0.408310,0.305375,0.245723,0.118462,0.124576,45.393745,14.870507,11.031229,1.459137,0.261179,202.577885,56.321844,50.075896,6.630320,0.920849,12.130169,3.395225,3.198319,0.518004,0.074942,0.484614,0.184386,0.164389,0.098942,0.062510,1.315114,0.452504,0.303762,0.062395,0.066698,0.047289,0.037157,0.037246,0.036918,0.044981,0.198541,0.186983,0.097138,0.061713,0.038261,0.125129,0.122269,0.130095,0.045202,0.031771,36.151865,10.670469,8.542299,1.106117,0.155770,4,1,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.846733,151.817682,42.693174,33.750383,4.342822,0.377891,7.781130,2.080954,1.710036,0.263850,0.036188,865.960094,228.942281,169.574180,18.778049,1.583243,78.438306,28.721919,22.153721,3.321699,0.352318,0.455496,0.309631,0.223893,0.115739,0.115883,75.734635,22.893898,16.088515,1.984987,0.301415,333.751768,86.887078,72.124675,9.153717,0.965992,19.564839,5.250538,4.481779,0.741004,0.080379,0.747493,0.284075,0.233328,0.128360,0.061161,2.158926,0.670117,0.398079,0.065881,0.064461,0.057522,0.044632,0.031211,0.040312,0.050677,0.317523,0.264691,0.135593,0.066774,0.038077,0.163862,0.175493,0.161145,0.058685,0.032290,59.417802,16.528159,12.401978,1.477001,0.152457,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214963.973200,216.536942,56.872759,42.842791,5.528673,0.403831,10.625732,2.870390,2.128916,0.329107,0.036948,1245.533977,305.189506,215.858024,24.146561,1.769187,115.612459,38.908929,28.107212,4.279962,0.365204,0.502714,0.301938,0.189082,0.107201,0.107176,109.194552,30.387846,20.376691,2.532006,0.355788,475.813016,115.841917,90.568127,11.725113,1.098349,26.633115,7.090426,5.594395,0.994594,0.095656,0.974290,0.385786,0.302180,0.157324,0.059961,3.084444,0.876671,0.478848,0.070526,0.061894,0.068753,0.055209,0.026471,0.043536,0.053690,0.449064,0.328408,0.171066,0.070263,0.036162,0.214138,0.221852,0.183580,0.070850,0.035186,84.365518,22.018565,15.756941,1.878472,0.162959,4,2,4,4,0,4,4,4,0,0,0,0,0,4
