TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531392407.825640,1.194558,2.296463,0.473521,0.311398,0.143092,2.919068,7.019802,3.157209,1.482296,0.543355,1.607066,2.882944,1.003784,0.486788,0.249541,3.314951,5.108445,2.138187,1.152202,0.601716,3.777059,4.388408,1.588637,1.575438,0.687471,10.038626,2.393872,1.043908,0.585286,0.187617,4.219967,3.992616,1.342287,0.488989,0.272361,0.133249,0.415477,0.101833,0.058638,0.105668,0.946397,0.770027,0.590512,0.141354,0.144026,4.094212,2.514862,1.962375,0.918116,0.487165,3.025811,2.666314,1.442810,0.713617,0.346444,2.703810,4.041814,1.726354,0.607637,0.306289,3.639350,4.027490,2.411426,1.305174,0.406641,0.687296,0.976951,0.389369,0.235799,0.080098,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392407.950124,1.331044,2.442983,0.344774,0.302636,0.135923,2.966173,6.887644,2.543871,1.470881,0.552899,1.490966,2.955634,0.771088,0.423604,0.238543,3.034897,5.830730,1.960580,1.086058,0.591117,4.912796,4.820909,1.684606,1.603053,0.641384,3.144613,1.120934,0.511570,0.403213,0.142546,4.630683,4.427081,1.599578,0.498520,0.250188,0.140287,0.390904,0.098206,0.068105,0.110097,0.743820,0.840822,0.567587,0.130387,0.125534,4.386039,2.758900,1.597465,0.834669,0.467914,2.430313,2.722540,1.134049,0.610910,0.319895,2.519056,4.508385,1.308108,0.517692,0.285861,3.345849,4.606006,2.056912,1.098319,0.392415,0.580612,1.141153,0.287275,0.182902,0.079675,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.074608,1.433962,2.427874,0.260565,0.284706,0.127224,3.338185,6.514244,2.011616,1.536860,0.622522,1.485584,2.953531,0.598886,0.362635,0.221447,3.026472,6.363404,1.864614,0.983058,0.600097,6.737870,5.221013,1.913629,1.510218,0.583661,1.589620,1.030977,0.356811,0.374427,0.135477,4.982154,4.825154,1.968001,0.516982,0.233310,0.146492,0.344555,0.095547,0.076470,0.111998,0.676492,0.920323,0.531269,0.122114,0.116830,4.871127,2.974610,1.322537,0.754237,0.461398,2.286781,2.730904,0.869774,0.514628,0.304367,2.530122,4.855428,0.962595,0.444699,0.263232,3.106035,4.916039,1.711597,0.885029,0.382860,0.550781,1.288264,0.225251,0.137251,0.077184,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.199092,1.454104,2.248915,0.210527,0.261207,0.116542,3.765067,5.890639,1.618051,1.632152,0.750215,1.564632,2.876781,0.474602,0.308388,0.203135,3.192617,6.503404,1.782433,0.863118,0.631501,8.473991,5.340930,2.147397,1.325430,0.518721,1.437271,1.106642,0.270762,0.392035,0.141166,5.053377,5.155820,2.304964,0.554298,0.221050,0.151460,0.301964,0.099421,0.081215,0.112500,0.697902,1.001709,0.477328,0.115079,0.123097,5.247007,3.036462,1.106623,0.668975,0.464514,2.395462,2.640116,0.664337,0.426535,0.304667,2.676052,4.980783,0.700355,0.394778,0.243705,2.970785,4.824335,1.351535,0.698327,0.383509,0.574112,1.354969,0.191767,0.102634,0.073648,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.323575,1.392074,1.948596,0.186846,0.239531,0.104505,4.048183,5.121001,1.455712,1.717531,0.911066,1.679855,2.734160,0.397618,0.270250,0.188919,3.396398,6.185099,1.710970,0.762838,0.680892,9.390241,5.075739,2.296541,1.102340,0.453218,1.410741,1.100608,0.223187,0.425908,0.151188,4.772173,5.350138,2.521871,0.612864,0.213342,0.155281,0.280982,0.117603,0.082325,0.113229,0.823270,1.057289,0.433378,0.111374,0.144335,5.280326,2.910895,0.992329,0.583281,0.467897,2.605213,2.421749,0.569094,0.361135,0.325931,2.856793,4.838648,0.550076,0.372634,0.234024,2.991645,4.385177,1.039524,0.566906,0.400189,0.623495,1.315374,0.182687,0.080119,0.071709,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.448059,1.240288,1.590718,0.190901,0.230040,0.092938,3.982367,4.321040,1.583397,1.783159,1.070705,1.743788,2.535780,0.374193,0.262785,0.183224,3.475237,5.478801,1.687416,0.718861,0.741396,9.273276,4.480412,2.341293,0.899930,0.398677,1.177087,1.015981,0.252819,0.472474,0.161753,4.209216,5.308946,2.608312,0.686616,0.213300,0.157065,0.280190,0.151902,0.081181,0.115330,0.937698,1.056430,0.427237,0.113943,0.174160,4.887369,2.623432,1.028660,0.512799,0.465288,2.808065,2.103184,0.627672,0.345540,0.372213,2.919085,4.440176,0.533043,0.387278,0.240197,3.083919,3.767999,0.878507,0.508923,0.439398,0.664753,1.177282,0.197268,0.070201,0.074661,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.572543,1.004820,1.241219,0.226584,0.240307,0.084635,3.559471,3.588530,1.983460,1.850089,1.201104,1.686620,2.296350,0.407039,0.301675,0.188111,3.345979,4.561178,1.731934,0.756653,0.807577,8.238640,3.718902,2.303941,0.757364,0.369970,1.113578,0.879059,0.380769,0.522247,0.170194,3.506124,4.962124,2.618411,0.765135,0.225565,0.154922,0.286653,0.201359,0.079283,0.118945,1.053285,0.994022,0.482767,0.127091,0.202559,4.051213,2.257315,1.217419,0.479336,0.460623,2.835251,1.762696,0.850284,0.410431,0.443505,2.782261,3.863845,0.641496,0.453198,0.264147,3.148133,3.166330,0.943232,0.533891,0.506529,0.677581,0.977189,0.230554,0.074498,0.084342,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.697827,0.773099,0.952140,0.293136,0.269711,0.082540,2.988390,3.022097,2.586046,1.947001,1.284015,1.535640,2.051189,0.500731,0.392324,0.201725,3.087528,3.667238,1.852010,0.877425,0.876338,6.749862,2.994433,2.244220,0.687769,0.375768,0.962706,0.736524,0.602674,0.562715,0.175867,2.924424,4.328606,2.636357,0.836838,0.252929,0.145010,0.287522,0.261234,0.077174,0.123061,1.066223,0.902127,0.611062,0.152427,0.219076,3.117913,1.933633,1.533056,0.500212,0.462720,2.724460,1.504895,1.217829,0.564299,0.533839,2.508706,3.250685,0.854163,0.575228,0.300624,3.127873,2.729513,1.253951,0.631993,0.604510,0.662505,0.771580,0.278694,0.094749,0.099476,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.825212,0.602533,0.740875,0.379732,0.308202,0.088213,2.432175,2.653571,3.263829,2.083110,1.316629,1.335072,1.830461,0.639054,0.519515,0.219096,2.766895,2.961102,2.013949,1.047164,0.944545,5.421326,2.427357,2.200517,0.691184,0.413930,0.965590,0.633108,0.881219,0.585681,0.181994,2.563866,3.524909,2.686454,0.895941,0.294566,0.126027,0.275186,0.322690,0.074459,0.125649,1.003104,0.830077,0.801124,0.188745,0.217374,2.367354,1.740565,1.925515,0.579095,0.478737,2.451414,1.379835,1.675178,0.783248,0.631050,2.190763,2.719124,1.119751,0.737997,0.338505,2.978664,2.488893,1.743937,0.769852,0.730796,0.622930,0.605838,0.331892,0.127993,0.116214,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531392408.951697,0.549876,0.604647,0.464746,0.340354,0.100781,2.019114,2.476780,3.838913,2.225855,1.311478,1.191763,1.678463,0.780606,0.649700,0.235056,2.530319,2.533504,2.147226,1.206893,1.009300,4.752928,2.082809,2.187044,0.767901,0.473832,1.024464,0.608916,1.155530,0.591471,0.194708,2.498553,2.798777,2.748232,0.945672,0.346172,0.101908,0.255501,0.374965,0.070949,0.124745,0.881973,0.819883,1.027395,0.230395,0.198642,2.138740,1.739185,2.336178,0.702098,0.510004,2.115730,1.406920,2.132585,1.007955,0.721020,1.976748,2.369638,1.368935,0.902869,0.366612,2.758242,2.411534,2.261218,0.899237,0.875740,0.583361,0.506420,0.378263,0.166229,0.130234,4,4,4,4,4,4,4,4,4,4,4,4,4,4
