TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531393371.334868,0.864422,0.504366,0.535096,0.135267,0.126295,4.611005,2.571273,3.213747,0.547796,0.463495,2.164677,1.335697,0.892444,0.235146,0.238975,5.568238,2.098831,2.853243,0.496746,0.373026,6.791657,1.714009,1.940738,0.620126,0.444437,1.733094,0.648277,0.598710,0.267097,0.226888,3.431200,1.325111,1.795681,0.504119,0.423857,0.007609,0.006520,0.006398,0.003433,0.003932,0.135893,0.074981,0.154793,0.081542,0.041790,5.141101,2.496757,3.036949,0.721651,0.388561,3.902288,1.141267,2.122209,0.443313,0.415950,4.361535,2.155899,1.805692,0.453776,0.334935,2.885790,1.828825,2.775857,0.467647,0.485463,0.771139,0.486591,0.267121,0.084438,0.096300,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393371.462552,0.974268,0.529443,0.591797,0.123740,0.126578,4.188744,2.665746,3.661969,0.553247,0.477219,2.445807,1.244955,0.997005,0.232733,0.245720,6.135649,2.183807,2.936262,0.436373,0.362497,6.517460,1.761828,1.975232,0.599205,0.410531,2.095195,0.632445,0.587511,0.258321,0.217573,3.498558,1.100391,1.789008,0.478077,0.408506,0.008243,0.004954,0.005209,0.003503,0.003908,0.126666,0.082827,0.158383,0.065146,0.039708,5.759362,2.494840,3.375576,0.658371,0.386440,4.642153,1.455254,2.693397,0.539259,0.400846,4.911202,2.220786,1.995719,0.425062,0.322100,3.030495,2.128607,3.082847,0.440405,0.491177,0.891711,0.511338,0.302430,0.084828,0.083302,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393371.590236,1.038523,0.563052,0.624107,0.122113,0.134878,3.702671,2.899155,3.976864,0.597040,0.512753,2.607469,1.201717,1.108887,0.238508,0.265907,6.193747,2.372900,2.979254,0.407551,0.363195,6.016165,1.918567,1.949543,0.611318,0.403436,2.385259,0.690889,0.580273,0.256390,0.219522,3.475181,1.128153,1.706519,0.465091,0.405846,0.009244,0.003798,0.004521,0.003737,0.004032,0.125707,0.106909,0.149639,0.051509,0.039895,5.968343,2.495126,3.677302,0.628286,0.406873,5.160346,1.916336,3.309621,0.651916,0.404300,5.204124,2.253056,2.145823,0.408409,0.330870,3.077915,2.544326,3.331509,0.468202,0.522390,0.936051,0.529905,0.339312,0.088356,0.074976,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393371.717720,1.037319,0.601228,0.640696,0.127602,0.147885,3.238877,3.390889,4.150513,0.670811,0.547765,2.601252,1.248404,1.229460,0.247504,0.292616,5.704237,2.712826,3.020185,0.416968,0.370480,5.430418,2.330992,1.958062,0.659821,0.419165,2.501294,0.869886,0.609526,0.265816,0.235036,3.317070,1.537444,1.599826,0.474644,0.420956,0.010592,0.003313,0.004234,0.004037,0.004229,0.133900,0.152799,0.133263,0.043424,0.042597,5.720649,2.604958,3.913088,0.638781,0.448665,5.297230,2.490065,3.873498,0.749334,0.419638,5.178596,2.276826,2.267449,0.400156,0.352816,3.076542,3.054383,3.515386,0.543833,0.564855,0.894875,0.550879,0.377059,0.091680,0.072263,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393371.844104,0.977376,0.634143,0.644425,0.137259,0.161042,2.911258,4.139658,4.162434,0.764893,0.563902,2.451160,1.376206,1.335828,0.254425,0.315639,4.820823,3.179576,3.061252,0.459123,0.379135,4.882335,3.022547,2.045000,0.727558,0.446603,2.395827,1.168575,0.684499,0.283937,0.261214,3.074004,2.288799,1.553144,0.506931,0.450109,0.012093,0.003620,0.004247,0.004294,0.004380,0.150254,0.221480,0.115954,0.041240,0.047350,5.118718,2.859443,4.015536,0.677470,0.500942,5.055469,3.085511,4.266368,0.804758,0.434202,4.908909,2.292061,2.338128,0.393400,0.375214,3.098156,3.584435,3.595108,0.650576,0.598498,0.791368,0.577603,0.406263,0.092469,0.074333,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393371.970488,0.885749,0.649222,0.629617,0.146875,0.170760,2.789376,4.988934,3.959806,0.857825,0.554340,2.227054,1.528545,1.381290,0.254045,0.327198,3.808729,3.662571,3.042093,0.512886,0.387433,4.472319,3.855544,2.158595,0.784742,0.473921,2.103509,1.525459,0.771196,0.302387,0.291194,2.843603,3.200933,1.632113,0.555085,0.481650,0.013418,0.004730,0.004450,0.004441,0.004413,0.172420,0.304725,0.103578,0.043921,0.053252,4.409739,3.195944,3.913404,0.725445,0.549527,4.576686,3.571411,4.362701,0.808785,0.438745,4.536333,2.270212,2.307411,0.380228,0.388977,3.242632,4.014127,3.489979,0.753661,0.608998,0.664870,0.603310,0.411203,0.088928,0.079520,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393372.096872,0.792270,0.638512,0.589077,0.152724,0.175569,2.894534,5.704480,3.518299,0.935262,0.524932,1.998338,1.638606,1.331833,0.246911,0.326277,2.956464,4.007577,2.898398,0.557237,0.396639,4.271607,4.586658,2.198558,0.812848,0.492105,1.727214,1.829142,0.820343,0.314433,0.316426,2.740360,4.018815,1.848693,0.611541,0.500725,0.014348,0.006538,0.004664,0.004578,0.004480,0.195660,0.384946,0.097167,0.050174,0.059271,3.882315,3.485980,3.560447,0.780822,0.582380,4.047641,3.820936,4.093310,0.778047,0.432431,4.169531,2.186034,2.142814,0.361793,0.392673,3.556154,4.237580,3.152372,0.820905,0.594490,0.548963,0.616856,0.383425,0.081882,0.085834,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393372.222756,0.715582,0.607949,0.526749,0.153174,0.175959,3.150623,6.064588,2.885533,0.998665,0.488493,1.815268,1.670534,1.196300,0.239365,0.317387,2.454344,4.093376,2.619298,0.579167,0.407180,4.290354,4.964144,2.082007,0.810368,0.495077,1.390608,1.967764,0.799083,0.317401,0.329071,2.841803,4.528547,2.139795,0.667180,0.494889,0.014963,0.008776,0.004847,0.004981,0.004986,0.214585,0.439418,0.093803,0.059607,0.064783,3.713486,3.580296,2.970403,0.854289,0.592311,3.615842,3.769411,3.506760,0.744537,0.421212,3.836877,2.049193,1.866530,0.348339,0.390730,3.981237,4.211251,2.613282,0.833733,0.564369,0.459703,0.611727,0.328532,0.075006,0.091521,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393372.348840,0.655545,0.567612,0.456856,0.149981,0.173104,3.456971,5.945222,2.187954,1.059853,0.457953,1.684871,1.622291,1.018923,0.239593,0.306849,2.320816,3.881531,2.262144,0.577133,0.417342,4.424974,4.838572,1.808371,0.786420,0.481303,1.171396,1.884188,0.705605,0.313168,0.325366,3.126455,4.630549,2.378008,0.710595,0.462271,0.015548,0.011066,0.005081,0.005907,0.006322,0.223742,0.450136,0.090465,0.071751,0.069501,3.863005,3.399378,2.249967,0.953766,0.578967,3.345985,3.436698,2.760378,0.741851,0.413590,3.493402,1.893186,1.548903,0.351587,0.388659,4.353423,3.979507,2.002828,0.796839,0.531352,0.393326,0.588386,0.263458,0.073236,0.095392,4,4,4,4,4,4,4,0,3,4,4,4,4,4
1531393372.475024,0.597117,0.525528,0.400314,0.146931,0.168321,3.680230,5.364318,1.607157,1.128046,0.443901,1.590116,1.518270,0.863219,0.252505,0.300428,2.422994,3.436590,1.939070,0.556679,0.426350,4.504395,4.240648,1.472750,0.748997,0.456474,1.068216,1.609611,0.571310,0.304655,0.307903,3.457299,4.367032,2.443743,0.730427,0.415931,0.016298,0.013018,0.005491,0.007370,0.008539,0.219909,0.412242,0.085948,0.085483,0.073232,4.144656,2.968676,1.552251,1.069269,0.551114,3.199968,2.913123,2.055413,0.780023,0.417776,3.099729,1.755780,1.280938,0.376652,0.389783,4.536384,3.639183,1.500541,0.730446,0.505590,0.337159,0.550268,0.208506,0.079547,0.097068,4,4,4,4,4,4,4,0,3,4,4,4,4,4
