TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531391530.039926,0.480187,0.283896,0.180469,0.200970,0.084373,3.199904,2.319863,1.793676,0.718737,0.608798,1.357549,0.875248,0.542431,0.591041,0.332378,2.726371,2.070148,1.185683,0.713187,0.460418,2.561106,2.188045,1.557739,0.401415,0.414418,0.561770,0.540222,0.284279,0.078541,0.097119,1.535943,1.005018,0.877036,0.206482,0.253989,0.078577,0.237091,0.082519,0.030303,0.058090,0.692433,2.207491,0.703628,0.189589,0.166823,2.072961,4.471088,2.069534,0.467985,0.347418,1.205186,1.625282,0.921592,0.461933,0.232806,1.818905,1.446030,0.983403,0.638114,0.458175,2.859952,2.411909,1.683899,0.764086,0.516098,0.360906,0.220775,0.177588,0.115789,0.158798,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.167614,0.507293,0.312905,0.201429,0.194471,0.079342,2.860233,2.204448,1.541389,0.692035,0.584278,1.489903,0.918797,0.646085,0.578737,0.318090,2.617028,2.318273,1.176183,0.697606,0.435789,2.344464,2.404427,1.594489,0.362417,0.426950,0.606670,0.592551,0.312374,0.070391,0.096691,1.518390,1.232503,0.834206,0.218540,0.268478,0.089245,0.255550,0.095625,0.030022,0.059231,0.763272,2.392535,0.971942,0.182243,0.165333,2.212614,4.657644,2.718984,0.488800,0.349450,1.234605,1.669713,1.106845,0.457967,0.224556,1.923767,1.529265,1.208359,0.629291,0.430205,2.782030,2.472834,1.964806,0.772296,0.454749,0.362312,0.205343,0.178671,0.118867,0.134450,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.295303,0.522403,0.323931,0.227776,0.183740,0.079230,2.578194,2.021533,1.396374,0.681831,0.561590,1.701783,0.957561,0.857746,0.558390,0.314972,2.571642,2.482955,1.298563,0.697264,0.423619,2.205887,2.489664,1.681830,0.367972,0.436613,0.653050,0.594179,0.337881,0.072812,0.100040,1.577816,1.478444,0.797958,0.267211,0.289876,0.098970,0.258844,0.109443,0.032965,0.058275,0.861624,2.454240,1.277197,0.184025,0.165922,2.418956,4.535959,3.402103,0.543691,0.372501,1.261609,1.615890,1.358423,0.452333,0.228560,2.063556,1.596678,1.541153,0.613825,0.409128,2.772635,2.390709,2.286747,0.766375,0.423971,0.352779,0.196907,0.209619,0.127084,0.116516,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.422992,0.529054,0.314062,0.249134,0.169424,0.084093,2.357399,1.774137,1.355804,0.681259,0.552093,1.993243,0.947404,1.119307,0.530431,0.325638,2.622515,2.468379,1.489641,0.701589,0.433236,2.163836,2.373506,1.765654,0.406312,0.450477,0.695750,0.540709,0.353322,0.083556,0.108241,1.713338,1.683435,0.779767,0.340595,0.318781,0.104158,0.243462,0.120067,0.037849,0.055627,0.980697,2.370683,1.535033,0.187255,0.172047,2.685626,4.086174,3.873369,0.600837,0.421876,1.295847,1.467367,1.594545,0.440658,0.251054,2.266131,1.592772,1.880966,0.587943,0.406043,2.830979,2.150305,2.522840,0.745599,0.440401,0.343080,0.198426,0.263601,0.136584,0.109248,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.549881,0.528804,0.292126,0.257443,0.152131,0.091696,2.231746,1.539808,1.358391,0.678787,0.557984,2.327086,0.886137,1.348304,0.492791,0.344648,2.761794,2.285298,1.654067,0.692711,0.463011,2.192056,2.089631,1.782453,0.455601,0.469384,0.727048,0.450385,0.353436,0.097814,0.120308,1.878510,1.826203,0.800234,0.419708,0.349949,0.101716,0.213281,0.123933,0.042852,0.052000,1.096554,2.178610,1.670822,0.184290,0.182642,2.971628,3.467084,3.965339,0.625830,0.487038,1.342766,1.282111,1.730584,0.415928,0.287418,2.509179,1.515832,2.113114,0.546958,0.420312,2.930726,1.846855,2.568064,0.706232,0.497199,0.347903,0.215068,0.321223,0.141360,0.110795,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.675970,0.523325,0.273691,0.250208,0.132606,0.098500,2.244460,1.402642,1.324252,0.663929,0.568981,2.640085,0.815441,1.472248,0.446635,0.360301,2.957059,2.033976,1.708584,0.657758,0.498222,2.243758,1.752514,1.693504,0.494532,0.485851,0.741909,0.355320,0.337227,0.110747,0.133138,2.019026,1.909755,0.860076,0.483359,0.373224,0.091234,0.176243,0.119502,0.046571,0.048234,1.180197,1.946535,1.646676,0.173050,0.192341,3.225635,2.908090,3.649181,0.602550,0.544684,1.400712,1.131164,1.716397,0.376157,0.323889,2.766026,1.411488,2.155378,0.491423,0.439232,3.040745,1.609038,2.391415,0.648177,0.567336,0.376798,0.250010,0.359301,0.137319,0.115039,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.802458,0.513355,0.272375,0.231182,0.111935,0.101211,2.468009,1.387993,1.213106,0.631604,0.566028,2.874182,0.796273,1.460820,0.394838,0.360133,3.161531,1.825105,1.623610,0.593587,0.516805,2.306550,1.470629,1.509560,0.506970,0.487678,0.738384,0.283466,0.308793,0.117864,0.142763,2.098418,1.943319,0.942458,0.512869,0.377923,0.074937,0.140230,0.107753,0.048041,0.044945,1.228438,1.729120,1.480263,0.157819,0.194287,3.430485,2.557266,3.037917,0.537939,0.569753,1.470244,1.050708,1.556099,0.325775,0.344222,2.984991,1.344056,1.994569,0.427408,0.444890,3.160123,1.512076,2.048028,0.575024,0.616699,0.424878,0.300426,0.362543,0.124273,0.115719,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391530.928547,0.498573,0.294643,0.206811,0.092229,0.098634,2.864894,1.457729,1.037544,0.580883,0.534187,2.964310,0.878198,1.321370,0.341924,0.338566,3.308386,1.733050,1.420269,0.509406,0.503407,2.369095,1.323422,1.283133,0.488482,0.467694,0.714572,0.250163,0.274176,0.116520,0.146575,2.093162,1.935507,1.025593,0.499980,0.360161,0.057361,0.112084,0.092234,0.046830,0.042248,1.254467,1.547550,1.237392,0.147245,0.184896,3.563674,2.441075,2.326358,0.457136,0.550784,1.542092,1.034179,1.291863,0.275119,0.338892,3.106807,1.370092,1.678754,0.367026,0.426596,3.280835,1.554126,1.642875,0.499348,0.622133,0.475755,0.357964,0.326479,0.106913,0.109991,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.054836,0.476399,0.337670,0.186037,0.075467,0.092022,3.303225,1.547708,0.857681,0.512153,0.476090,2.879073,1.079607,1.099069,0.293239,0.300523,3.333410,1.778194,1.153193,0.419040,0.460690,2.409161,1.344808,1.062949,0.442993,0.432040,0.671592,0.257895,0.238669,0.107273,0.144928,2.005787,1.895998,1.078501,0.449660,0.326759,0.042544,0.095383,0.077660,0.043134,0.039838,1.281589,1.399761,1.001436,0.148157,0.167490,3.628167,2.480739,1.715080,0.388342,0.497138,1.590380,1.048390,0.994074,0.235889,0.310327,3.069083,1.514372,1.298940,0.323047,0.388860,3.381451,1.673273,1.285788,0.436111,0.582505,0.510112,0.412088,0.261500,0.091278,0.098820,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.180825,0.449935,0.394675,0.176659,0.064204,0.084293,3.658706,1.661642,0.751773,0.435470,0.412115,2.627308,1.394110,0.863087,0.257818,0.258949,3.245832,1.970211,0.901580,0.340836,0.407667,2.460983,1.573486,0.877382,0.384250,0.397542,0.620181,0.300052,0.204778,0.094772,0.140525,1.885427,1.833320,1.074724,0.379702,0.291933,0.033041,0.090142,0.067181,0.037922,0.037257,1.316269,1.292775,0.832705,0.163843,0.151041,3.619738,2.608333,1.329514,0.352273,0.433349,1.593616,1.074793,0.741553,0.219910,0.271523,2.891216,1.779435,0.962388,0.308631,0.349059,3.420350,1.834160,1.052641,0.401919,0.518376,0.517487,0.457275,0.190607,0.082285,0.086103,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.307014,0.419853,0.453121,0.178762,0.059398,0.078641,3.854605,1.809490,0.751424,0.363897,0.365330,2.297511,1.763875,0.664570,0.240243,0.227546,3.101312,2.274382,0.721779,0.288087,0.365999,2.610236,2.001924,0.727539,0.329918,0.379700,0.577834,0.362246,0.175385,0.086367,0.136328,1.790641,1.754451,1.010465,0.315642,0.269287,0.029185,0.093573,0.060429,0.033314,0.034376,1.357182,1.238464,0.740425,0.194132,0.144651,3.560504,2.788892,1.171956,0.358037,0.385262,1.541125,1.103792,0.579689,0.232613,0.238665,2.640196,2.104893,0.737475,0.327719,0.325281,3.357802,2.017084,0.948251,0.404306,0.458350,0.492738,0.487885,0.135067,0.080473,0.076037,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.433203,0.384640,0.495665,0.185336,0.059733,0.077142,3.845418,1.987038,0.824987,0.309583,0.349883,1.955290,2.094165,0.523148,0.237796,0.213909,2.949744,2.617205,0.626454,0.263323,0.348625,2.903835,2.554604,0.600277,0.292077,0.383300,0.554264,0.427122,0.155280,0.087629,0.133833,1.772949,1.658883,0.900034,0.278724,0.265610,0.029893,0.100281,0.054630,0.031721,0.031381,1.380630,1.238370,0.686488,0.234916,0.152335,3.464374,3.009398,1.146458,0.401627,0.367759,1.422086,1.136537,0.510550,0.268339,0.222734,2.369339,2.394407,0.634084,0.370481,0.325750,3.134775,2.209586,0.925013,0.434953,0.423109,0.438033,0.499164,0.105345,0.082155,0.070971,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.559292,0.346043,0.511983,0.188360,0.064282,0.079830,3.636281,2.184443,0.904312,0.282358,0.365683,1.668239,2.304902,0.428896,0.247019,0.217157,2.833366,2.911634,0.590363,0.263685,0.354661,3.320278,3.080810,0.486959,0.275739,0.400782,0.549770,0.476424,0.148603,0.099357,0.132615,1.877171,1.556466,0.779777,0.277324,0.278664,0.033514,0.102650,0.047083,0.034591,0.028566,1.357346,1.259071,0.628504,0.280802,0.170958,3.327055,3.213845,1.147698,0.473670,0.380089,1.245754,1.171087,0.506591,0.316531,0.225579,2.109881,2.586069,0.615156,0.424095,0.345185,2.740557,2.390238,0.924916,0.481234,0.418062,0.362928,0.493086,0.098737,0.082992,0.070452,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.685180,0.310494,0.509034,0.184980,0.073287,0.084658,3.296052,2.385094,0.936387,0.286136,0.398495,1.466113,2.376755,0.372910,0.267394,0.228975,2.759202,3.091763,0.586934,0.285376,0.371389,3.763085,3.399615,0.394473,0.277358,0.417056,0.560822,0.491944,0.154987,0.116936,0.130972,2.102965,1.469038,0.695108,0.306088,0.298644,0.038874,0.096529,0.037952,0.041349,0.026335,1.274267,1.257506,0.552709,0.325835,0.191923,3.143774,3.317972,1.114311,0.560484,0.407791,1.050444,1.197093,0.530895,0.367367,0.239970,1.891326,2.692065,0.639293,0.479033,0.367258,2.227862,2.526498,0.914231,0.535670,0.433060,0.285314,0.479513,0.105517,0.081226,0.071941,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.811469,0.283766,0.502000,0.176047,0.087091,0.088617,2.939093,2.581590,0.909469,0.317774,0.427313,1.356306,2.336938,0.353643,0.299557,0.238881,2.707515,3.136621,0.606254,0.324647,0.383081,4.118241,3.385050,0.340507,0.287883,0.418368,0.582281,0.464511,0.169836,0.132715,0.127368,2.384105,1.425435,0.667536,0.345808,0.314090,0.044892,0.084991,0.030367,0.049278,0.025066,1.145450,1.217859,0.471468,0.363265,0.205720,2.929203,3.249665,1.029400,0.645651,0.431410,0.905891,1.204268,0.546445,0.416188,0.254315,1.727952,2.762096,0.672911,0.530796,0.374187,1.748874,2.575545,0.870518,0.598529,0.450136,0.220290,0.469859,0.115398,0.078922,0.072593,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391531.937358,0.278711,0.505679,0.164523,0.104356,0.089701,2.654091,2.763017,0.850046,0.361190,0.435333,1.331760,2.242668,0.372658,0.340697,0.240896,2.693057,3.063567,0.653459,0.374415,0.380970,4.297133,3.023029,0.347720,0.298635,0.400437,0.614074,0.397994,0.186764,0.140097,0.121770,2.624166,1.435036,0.688103,0.375681,0.318541,0.050329,0.075523,0.027669,0.055053,0.025095,1.003024,1.160612,0.415954,0.387403,0.207282,2.717551,3.011388,0.938836,0.714614,0.438740,0.883699,1.200951,0.540113,0.462930,0.260562,1.652780,2.853347,0.700324,0.577637,0.359038,1.494554,2.520323,0.798511,0.669893,0.454978,0.186108,0.473534,0.123171,0.079688,0.071120,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391532.063447,0.297630,0.522008,0.154195,0.121563,0.088049,2.452064,2.894556,0.805312,0.397796,0.416898,1.350989,2.135202,0.430794,0.384815,0.235993,2.691300,2.890389,0.740476,0.427399,0.366045,4.239431,2.407694,0.430826,0.307331,0.369008,0.643266,0.308566,0.200528,0.136540,0.115302,2.724473,1.489401,0.736100,0.385645,0.311335,0.053708,0.075513,0.030110,0.056662,0.026526,0.876212,1.135916,0.403165,0.395982,0.197232,2.505475,2.691102,0.900531,0.760676,0.427829,0.994358,1.194844,0.518310,0.509633,0.257490,1.652522,2.972079,0.727822,0.619026,0.328655,1.541700,2.368358,0.723981,0.745597,0.442938,0.184410,0.487352,0.129567,0.086341,0.068060,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391532.189536,0.341998,0.539192,0.146330,0.134714,0.085028,2.309921,2.935089,0.807571,0.418332,0.377619,1.369673,2.022810,0.510092,0.423330,0.228171,2.746915,2.643396,0.858774,0.481500,0.343763,3.988354,1.726337,0.581146,0.315645,0.333357,0.665095,0.227154,0.208882,0.123845,0.108890,2.641896,1.589610,0.793177,0.377036,0.293810,0.054097,0.088191,0.035421,0.053967,0.029138,0.776419,1.196303,0.430359,0.387703,0.179644,2.300638,2.406328,0.939675,0.779524,0.402215,1.183119,1.184211,0.491989,0.553097,0.247749,1.687417,3.063215,0.758148,0.651804,0.296648,1.856855,2.147933,0.669425,0.811892,0.417303,0.213002,0.498035,0.135834,0.098598,0.064666,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391532.316024,0.408450,0.540965,0.138286,0.142008,0.082401,2.287095,2.875116,0.853906,0.428008,0.332417,1.377991,1.901123,0.581070,0.448225,0.221187,2.913001,2.395467,0.974779,0.538518,0.321162,3.653566,1.226890,0.758291,0.324699,0.302181,0.683501,0.192254,0.210733,0.106406,0.102941,2.408124,1.744519,0.848041,0.357104,0.268752,0.051750,0.111334,0.041498,0.048566,0.032588,0.705251,1.363197,0.478119,0.363715,0.160458,2.104351,2.266099,1.028912,0.766988,0.368016,1.369841,1.170231,0.469382,0.584853,0.234828,1.717048,3.057970,0.785875,0.671103,0.275938,2.312622,1.930760,0.638753,0.849402,0.385713,0.258154,0.492293,0.141911,0.113262,0.062019,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391532.441613,0.491834,0.515642,0.127966,0.145030,0.081210,2.480646,2.725865,0.930738,0.439900,0.300750,1.417321,1.758719,0.627277,0.455930,0.217086,3.208951,2.201760,1.062687,0.601525,0.306165,3.361408,1.059686,0.918590,0.340085,0.282245,0.706550,0.221657,0.207175,0.090670,0.097547,2.133085,1.934409,0.890384,0.345845,0.242403,0.048086,0.137838,0.047883,0.042947,0.036585,0.680224,1.597594,0.526029,0.329104,0.145842,1.983014,2.317414,1.127875,0.729486,0.333779,1.490755,1.154212,0.462536,0.598732,0.221535,1.742196,2.902431,0.813761,0.673853,0.272715,2.760488,1.807806,0.634601,0.848219,0.357054,0.309783,0.462163,0.148531,0.125845,0.060557,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391532.566800,0.581766,0.463903,0.117614,0.149297,0.080997,2.852588,2.540698,1.033727,0.472661,0.298650,1.531609,1.602629,0.657939,0.456563,0.215022,3.574681,2.109022,1.140688,0.683669,0.303846,3.166480,1.255768,1.052131,0.382998,0.276646,0.737736,0.312747,0.204780,0.085296,0.092879,1.927741,2.159672,0.927125,0.377950,0.222489,0.044745,0.158481,0.054735,0.039607,0.040875,0.723068,1.815531,0.562400,0.294904,0.139353,2.007066,2.522336,1.207831,0.698107,0.307032,1.514432,1.141686,0.483407,0.599345,0.208711,1.790666,2.602762,0.856472,0.669437,0.283176,3.054323,1.847987,0.658263,0.824850,0.337121,0.353753,0.409778,0.160057,0.135151,0.060410,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531391532.691283,0.662032,0.398159,0.111659,0.160579,0.080347,3.285501,2.375401,1.146492,0.543026,0.331914,1.739088,1.460252,0.693383,0.471576,0.213504,3.907738,2.125124,1.238760,0.799633,0.315042,3.048598,1.716804,1.162843,0.480233,0.286182,0.762963,0.444594,0.210329,0.097613,0.090269,1.868480,2.431921,0.984375,0.486799,0.216791,0.043392,0.166328,0.062064,0.039924,0.045076,0.856043,1.933077,0.586321,0.273865,0.141227,2.254256,2.798829,1.252435,0.714894,0.295543,1.457010,1.143342,0.534279,0.599791,0.197184,1.904758,2.228362,0.924534,0.676183,0.298492,3.117948,2.068915,0.698958,0.816456,0.328187,0.383852,0.347592,0.180740,0.143613,0.062028,4,4,4,4,4,4,4,4,4,4,4,4,4,4
