TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531373647.404264,0.117908,0.063376,0.049429,0.029343,0.033356,0.249774,0.238064,0.079341,0.071508,0.116871,0.447189,0.288614,0.213707,0.137976,0.109890,0.300201,0.211699,0.192083,0.231427,0.113542,0.114389,0.209799,0.269013,0.136955,0.081900,0.256820,0.137654,0.063904,0.057547,0.082711,0.670319,0.541759,0.714951,0.411290,0.340576,0.573259,1.504033,1.822668,0.990283,0.735220,0.991262,0.779765,1.602887,0.606054,0.516564,1.365503,0.467501,0.437616,0.210008,0.232023,0.611087,0.492433,0.175702,0.142930,0.140476,0.186824,0.113903,0.066033,0.057993,0.061155,0.307793,0.277472,0.101605,0.160531,0.077110,0.091708,0.092281,0.046162,0.047225,0.036147,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373647.528747,0.123238,0.089013,0.053730,0.024717,0.029840,0.216992,0.280284,0.090245,0.072994,0.121070,0.403083,0.383610,0.199374,0.157899,0.108072,0.286692,0.309695,0.192382,0.249175,0.106446,0.111434,0.207067,0.248462,0.134159,0.072436,0.287748,0.124150,0.056527,0.048924,0.081568,0.457667,0.555718,0.705708,0.395774,0.323318,0.480006,1.590383,2.006453,1.017133,0.758242,0.681007,0.717224,1.619605,0.598698,0.548286,1.332373,0.436950,0.425784,0.223457,0.245554,0.610108,0.604614,0.173764,0.135333,0.147547,0.179241,0.163523,0.057116,0.054075,0.063912,0.241146,0.241092,0.078678,0.133948,0.072644,0.098945,0.110300,0.042299,0.052903,0.036517,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373647.653230,0.117430,0.114516,0.056335,0.020893,0.025605,0.188489,0.304045,0.113636,0.076198,0.126442,0.354181,0.495286,0.191661,0.177334,0.104518,0.306958,0.425747,0.200762,0.259824,0.104520,0.128011,0.197776,0.211114,0.125659,0.064643,0.311305,0.114168,0.050661,0.041655,0.081600,0.318958,0.551548,0.650747,0.373480,0.313309,0.489775,1.571645,1.963019,0.981574,0.770836,0.485591,0.662291,1.486197,0.571151,0.563004,1.278333,0.437931,0.389215,0.236282,0.258041,0.609475,0.737397,0.162320,0.126998,0.150984,0.167216,0.220711,0.051377,0.052077,0.068543,0.207559,0.227162,0.059987,0.106661,0.069711,0.104555,0.123594,0.037862,0.056518,0.037141,3,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373647.777713,0.102089,0.132135,0.055773,0.019158,0.021273,0.162162,0.298590,0.142005,0.077571,0.128817,0.311641,0.586719,0.198789,0.191298,0.098777,0.350221,0.528446,0.213610,0.258937,0.104774,0.156900,0.181512,0.170132,0.113757,0.058483,0.312148,0.101395,0.045018,0.035992,0.080037,0.262957,0.529919,0.555657,0.345816,0.309641,0.599032,1.442216,1.730355,0.908562,0.769320,0.419145,0.624897,1.233904,0.549993,0.557882,1.234216,0.447690,0.336950,0.247753,0.264182,0.600287,0.824714,0.146113,0.119281,0.150822,0.154884,0.265494,0.050365,0.051503,0.074016,0.198033,0.219077,0.047104,0.084910,0.067983,0.108101,0.128741,0.035123,0.056559,0.037555,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373647.902197,0.081992,0.136429,0.052057,0.020030,0.017903,0.146011,0.263747,0.166566,0.075698,0.126839,0.281836,0.627053,0.224339,0.194890,0.092867,0.404967,0.600337,0.229790,0.244469,0.106553,0.194901,0.168490,0.142239,0.101526,0.055465,0.289751,0.084011,0.038793,0.032336,0.075966,0.280046,0.507040,0.441290,0.317207,0.310057,0.793436,1.251424,1.411070,0.834692,0.752300,0.483091,0.620070,0.935186,0.559483,0.537317,1.225679,0.465739,0.293736,0.258345,0.263642,0.585183,0.830411,0.136935,0.114412,0.151225,0.144979,0.281225,0.054327,0.051157,0.079486,0.209412,0.213406,0.040893,0.072913,0.067985,0.107596,0.124429,0.035217,0.052550,0.037460,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.026780,0.063268,0.126664,0.046516,0.022901,0.016363,0.136416,0.210469,0.181325,0.071456,0.123151,0.264336,0.607690,0.264074,0.185486,0.090214,0.456888,0.646310,0.251242,0.218386,0.111651,0.236504,0.169493,0.137434,0.091635,0.057596,0.254687,0.063689,0.031946,0.030664,0.070000,0.346694,0.493193,0.336737,0.292681,0.313578,1.053909,1.081185,1.120000,0.790926,0.721393,0.674860,0.663214,0.662765,0.610059,0.510194,1.285580,0.504283,0.282626,0.267800,0.260740,0.576334,0.762726,0.142619,0.114444,0.157372,0.138343,0.261670,0.061111,0.050193,0.084432,0.242772,0.219505,0.040903,0.071203,0.070682,0.105318,0.112034,0.037896,0.045435,0.036831,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.151263,0.051093,0.106562,0.041111,0.026484,0.016887,0.137192,0.155869,0.184886,0.066447,0.122360,0.258716,0.547522,0.307239,0.165194,0.094490,0.501838,0.691522,0.278961,0.187440,0.122602,0.276843,0.189085,0.154666,0.085043,0.065630,0.223401,0.046148,0.025862,0.030567,0.063597,0.435514,0.493705,0.270983,0.273349,0.319833,1.326933,1.008054,0.937594,0.782517,0.679042,0.957061,0.770392,0.476791,0.690330,0.484445,1.376708,0.572591,0.311119,0.274414,0.261846,0.583026,0.664663,0.163983,0.120615,0.171862,0.135074,0.214139,0.067773,0.048654,0.088484,0.302785,0.253104,0.048729,0.077092,0.076533,0.102029,0.094440,0.041739,0.037333,0.035884,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.275746,0.047466,0.082642,0.037444,0.029191,0.018972,0.164212,0.116891,0.180606,0.062154,0.127205,0.271270,0.488096,0.341998,0.138609,0.107728,0.554420,0.767344,0.312432,0.161438,0.141171,0.317175,0.222801,0.183893,0.081034,0.078565,0.207745,0.035973,0.023125,0.031474,0.058579,0.522580,0.499571,0.257717,0.259629,0.327165,1.542821,1.066248,0.881175,0.792623,0.624880,1.273335,0.946980,0.405650,0.771819,0.461291,1.461637,0.664919,0.369284,0.275592,0.271795,0.617482,0.591094,0.194674,0.132501,0.192424,0.135517,0.156834,0.071214,0.046699,0.090989,0.391409,0.325094,0.070060,0.086706,0.084763,0.101337,0.075483,0.045313,0.030462,0.034839,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.400229,0.050160,0.061663,0.036233,0.029947,0.021734,0.227162,0.104416,0.174018,0.059572,0.136944,0.307548,0.473755,0.361429,0.111674,0.129079,0.630335,0.891496,0.349356,0.149360,0.166724,0.364166,0.260686,0.211824,0.078081,0.094075,0.212557,0.036660,0.026092,0.033370,0.056483,0.588736,0.498431,0.293390,0.252251,0.331737,1.643941,1.246817,0.911463,0.794460,0.558260,1.542198,1.178944,0.432854,0.821155,0.436545,1.491200,0.758979,0.433506,0.269255,0.290764,0.677769,0.583741,0.222606,0.148194,0.212522,0.139590,0.109681,0.069836,0.044692,0.091100,0.496839,0.431932,0.107824,0.097464,0.093550,0.101359,0.059003,0.048073,0.025996,0.033773,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.524913,0.056099,0.047697,0.037025,0.028888,0.024292,0.325768,0.116710,0.168467,0.059527,0.148181,0.378028,0.523636,0.367115,0.090281,0.154133,0.741832,1.052114,0.386249,0.155842,0.195925,0.421803,0.292023,0.232297,0.075721,0.109321,0.231335,0.048521,0.035153,0.036357,0.057802,0.627025,0.481905,0.361055,0.250969,0.329214,1.600242,1.494642,0.972960,0.764801,0.481355,1.704974,1.427386,0.522187,0.814055,0.405336,1.447973,0.822513,0.483909,0.256278,0.313088,0.761964,0.647489,0.239839,0.166402,0.224937,0.151287,0.084031,0.064203,0.043778,0.088292,0.613693,0.551269,0.157377,0.109793,0.101065,0.105488,0.047349,0.050427,0.023746,0.032578,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.649996,0.061489,0.041022,0.038181,0.027309,0.026070,0.431632,0.142673,0.163621,0.062901,0.157035,0.478052,0.621648,0.363164,0.079380,0.175840,0.874204,1.208522,0.416469,0.180279,0.224101,0.485808,0.311834,0.246897,0.075402,0.121582,0.253425,0.068358,0.048602,0.040411,0.061837,0.632711,0.451457,0.449094,0.255174,0.316717,1.419991,1.726175,1.043428,0.699385,0.401664,1.710026,1.633255,0.653409,0.748933,0.366736,1.340792,0.830287,0.515140,0.239601,0.329023,0.845246,0.750913,0.248898,0.188397,0.225035,0.170486,0.080293,0.055988,0.045714,0.082909,0.721821,0.648875,0.208301,0.126247,0.105861,0.110344,0.040813,0.052521,0.022947,0.031130,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.777080,0.065291,0.038705,0.037492,0.026987,0.026761,0.521346,0.167535,0.155812,0.070365,0.160824,0.591906,0.723406,0.349483,0.081190,0.187518,1.004066,1.305898,0.428494,0.216561,0.246828,0.550687,0.319374,0.258970,0.079552,0.128786,0.276445,0.090090,0.063814,0.045608,0.067203,0.621337,0.420190,0.548612,0.267752,0.294795,1.161627,1.862423,1.122544,0.615859,0.331710,1.569264,1.741968,0.805592,0.645489,0.325320,1.200879,0.783571,0.531153,0.221689,0.328910,0.905629,0.847712,0.257973,0.214501,0.212214,0.194431,0.091159,0.047182,0.051504,0.075951,0.807900,0.692410,0.245746,0.147598,0.107039,0.116564,0.037260,0.053728,0.022935,0.029424,2,4,4,4,4,4,4,4,4,4,4,4,4,4
1531373648.904764,0.067522,0.037906,0.033827,0.029163,0.026328,0.567968,0.182761,0.142609,0.081042,0.159285,0.693135,0.790472,0.330069,0.094106,0.186027,1.098286,1.308319,0.415204,0.255694,0.261118,0.600488,0.317022,0.270743,0.090406,0.130226,0.300829,0.107808,0.077719,0.051854,0.072127,0.609594,0.404153,0.643192,0.289997,0.267822,0.899781,1.866682,1.208384,0.536990,0.283341,1.329574,1.730430,0.956153,0.530970,0.288236,1.067252,0.710786,0.539918,0.203253,0.308142,0.930511,0.907796,0.277093,0.241920,0.190358,0.219291,0.109650,0.040203,0.060277,0.068831,0.857421,0.673710,0.260013,0.171430,0.104744,0.123295,0.034730,0.053172,0.023492,0.027795,2,4,4,4,4,4,4,4,4,4,4,4,4,4
