TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531220841.345149,0.140663,0.063410,0.020720,0.037091,0.025996,1.447152,0.796189,0.764888,0.270997,0.195643,1.099187,0.861859,0.547774,0.287363,0.186541,0.281209,0.170872,0.258081,0.220569,0.131926,0.586223,0.463327,0.666812,0.735905,0.456440,0.112514,0.228421,0.080632,0.109397,0.078804,0.263553,0.594496,0.623214,0.236018,0.152929,0.485269,0.628170,0.504864,0.355469,0.119994,0.793031,0.632475,0.543543,0.287573,0.150783,0.024152,0.009852,0.002886,0.007229,0.006230,1.756363,1.788595,0.866533,0.685920,0.254438,2.730428,1.947880,0.842330,0.543114,0.216620,1.986186,1.838632,1.014256,0.620266,0.262751,1.886365,0.955084,0.369349,0.213070,0.076543,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220841.472433,0.103092,0.058291,0.026631,0.035735,0.025016,1.432835,0.873866,0.658946,0.287571,0.190101,0.918420,0.930518,0.555881,0.346332,0.172073,0.321173,0.151957,0.290155,0.265087,0.127200,0.637550,0.461639,0.694801,0.738681,0.411716,0.120574,0.258735,0.094778,0.136525,0.092211,0.328357,0.591508,0.565554,0.217345,0.146377,0.496553,0.631091,0.518320,0.349492,0.112925,0.799261,0.714243,0.639156,0.283942,0.146534,0.020556,0.011499,0.002936,0.006524,0.007580,1.810727,1.906281,0.998454,0.733638,0.254683,2.276617,2.253200,0.982537,0.617887,0.192549,1.920067,2.009673,1.159460,0.715020,0.257352,1.559507,1.115104,0.409633,0.246061,0.076914,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220841.598917,0.070806,0.056605,0.033396,0.034103,0.024692,1.473786,0.950881,0.560410,0.326961,0.181636,0.769542,0.998843,0.539364,0.407088,0.157531,0.356198,0.132632,0.310952,0.292719,0.118606,0.718076,0.456520,0.757678,0.683091,0.367732,0.135409,0.280741,0.119304,0.159287,0.103586,0.409654,0.574898,0.478373,0.206378,0.136809,0.514567,0.599135,0.501830,0.341943,0.105489,0.748965,0.786965,0.682946,0.265267,0.134316,0.016270,0.013126,0.003021,0.005771,0.009045,1.838695,1.994266,1.106210,0.776335,0.241170,1.804560,2.620945,1.130821,0.688093,0.168800,1.896029,2.103686,1.262205,0.802921,0.252158,1.313648,1.279186,0.446891,0.288011,0.078590,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220841.724801,0.050742,0.060989,0.040387,0.033568,0.025443,1.526676,1.072119,0.467213,0.384413,0.169968,0.704185,1.096449,0.502511,0.449957,0.144210,0.370719,0.115988,0.310215,0.292636,0.106791,0.798098,0.469153,0.805003,0.586181,0.337430,0.154267,0.288780,0.143489,0.171049,0.108887,0.489039,0.565548,0.373538,0.199676,0.125532,0.559886,0.584568,0.466727,0.329783,0.100529,0.666243,0.857966,0.658385,0.236475,0.118416,0.012596,0.014805,0.002999,0.005259,0.010323,1.815550,2.146263,1.160019,0.800684,0.220847,1.415341,3.083024,1.247621,0.730674,0.151899,1.905097,2.193456,1.286147,0.862209,0.247953,1.180858,1.424939,0.469989,0.331799,0.083692,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220841.849784,0.042490,0.071867,0.046528,0.035207,0.027553,1.527339,1.283736,0.384885,0.447108,0.156238,0.753707,1.237551,0.452830,0.460220,0.134533,0.359475,0.103448,0.285399,0.263598,0.093138,0.836625,0.523841,0.802840,0.477608,0.325649,0.170836,0.278435,0.156980,0.168776,0.105291,0.552765,0.577599,0.273243,0.193760,0.113727,0.655413,0.636918,0.432886,0.312047,0.100048,0.580239,0.933198,0.572717,0.206232,0.103274,0.010146,0.016430,0.002846,0.005058,0.011071,1.764956,2.443827,1.148755,0.796697,0.203509,1.196178,3.646159,1.293782,0.731810,0.146565,1.889697,2.356900,1.216498,0.873711,0.244630,1.110053,1.539025,0.469036,0.368408,0.093000,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220841.974666,0.041622,0.086626,0.050237,0.039111,0.030673,1.430085,1.605318,0.316630,0.497754,0.142150,0.888463,1.397032,0.393719,0.433237,0.130317,0.325169,0.098225,0.241325,0.213850,0.079702,0.806387,0.628544,0.742261,0.388695,0.328730,0.176642,0.248647,0.154762,0.154081,0.092863,0.589908,0.611762,0.198394,0.186933,0.102114,0.777613,0.773330,0.414133,0.290731,0.104028,0.515090,1.010328,0.452357,0.183103,0.091844,0.008884,0.017735,0.002614,0.005009,0.011023,1.662407,2.908151,1.070186,0.760224,0.196893,1.101234,4.269441,1.238494,0.692128,0.153304,1.812848,2.635760,1.058435,0.830325,0.240646,1.022843,1.618662,0.437156,0.389273,0.104967,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.099548,0.042623,0.100855,0.050205,0.044129,0.033742,1.243720,2.011032,0.266410,0.522985,0.130412,1.060861,1.528077,0.329322,0.376736,0.131408,0.282708,0.106455,0.190361,0.157175,0.068520,0.715664,0.765268,0.642384,0.337647,0.338035,0.167294,0.204822,0.139436,0.132626,0.075094,0.608190,0.658441,0.154198,0.181138,0.091326,0.896779,0.970430,0.415093,0.269894,0.110635,0.482945,1.072185,0.335467,0.172102,0.085004,0.008412,0.018394,0.002353,0.004893,0.010147,1.536628,3.471490,0.942173,0.694477,0.203208,1.069247,4.858707,1.086312,0.626925,0.169488,1.679247,3.021125,0.850206,0.741013,0.233748,0.868099,1.672227,0.379835,0.390142,0.116062,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.224431,0.043399,0.112037,0.046577,0.048656,0.035425,1.039035,2.463041,0.240585,0.519421,0.124379,1.207064,1.595755,0.272325,0.309164,0.135345,0.246089,0.138878,0.146660,0.107577,0.061304,0.592931,0.910922,0.535554,0.321503,0.345371,0.143903,0.160436,0.118404,0.111132,0.057576,0.625935,0.704049,0.133603,0.178346,0.081921,0.964279,1.187775,0.430577,0.255020,0.117141,0.480283,1.100380,0.255566,0.172632,0.082817,0.008291,0.018119,0.002104,0.004566,0.008695,1.401640,3.998310,0.791732,0.611589,0.219889,1.034116,5.302336,0.866583,0.559532,0.191458,1.531971,3.465733,0.649277,0.629381,0.222446,0.666518,1.719288,0.312973,0.373243,0.122303,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.349313,0.046672,0.122906,0.041435,0.051564,0.034864,0.936139,2.921473,0.259363,0.497204,0.126642,1.279665,1.617435,0.240343,0.252678,0.138080,0.226082,0.207967,0.119283,0.073387,0.059006,0.475485,1.044598,0.448151,0.324399,0.346010,0.118829,0.135934,0.099416,0.094711,0.045543,0.672091,0.745413,0.124115,0.178625,0.074350,0.962287,1.391283,0.451548,0.251535,0.121231,0.497830,1.087547,0.226938,0.179326,0.085600,0.008289,0.016816,0.001915,0.004082,0.007102,1.276888,4.380055,0.666487,0.534292,0.242743,0.992123,5.561784,0.653432,0.512325,0.215531,1.438919,3.958547,0.534266,0.531385,0.207990,0.494497,1.808535,0.266380,0.346456,0.121645,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.474195,0.058491,0.138003,0.037792,0.052511,0.032229,1.070209,3.348167,0.337560,0.481536,0.138189,1.281095,1.657466,0.240923,0.223000,0.135623,0.233822,0.324243,0.116497,0.057946,0.061584,0.392701,1.167152,0.401677,0.334060,0.338799,0.107424,0.151501,0.088882,0.085239,0.041679,0.760773,0.801980,0.126818,0.180237,0.069215,0.897666,1.567516,0.480818,0.261580,0.121962,0.523394,1.049059,0.250306,0.185401,0.093789,0.008425,0.014760,0.001847,0.003600,0.005782,1.217954,4.584453,0.596197,0.484162,0.267956,1.037753,5.694268,0.511930,0.493453,0.237405,1.482482,4.507518,0.551815,0.480249,0.193176,0.463523,1.988407,0.265409,0.319664,0.114579,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.599078,0.082327,0.160328,0.038508,0.051567,0.028570,1.483320,3.704795,0.475553,0.499877,0.158202,1.241241,1.789364,0.272390,0.221825,0.126676,0.273703,0.484892,0.143208,0.059647,0.067573,0.354170,1.294126,0.402692,0.350850,0.325695,0.113832,0.215386,0.087201,0.081211,0.045885,0.875441,0.907187,0.157712,0.180934,0.067265,0.804535,1.718957,0.533970,0.281086,0.119989,0.547093,1.019603,0.320162,0.185888,0.107028,0.008523,0.012441,0.001925,0.003252,0.004979,1.275059,4.675987,0.609243,0.474875,0.292213,1.298786,5.823309,0.490310,0.493656,0.252672,1.688140,5.108986,0.721254,0.489843,0.180519,0.636816,2.277096,0.333278,0.300119,0.103829,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.723960,0.115267,0.187971,0.044370,0.048904,0.025250,2.074626,3.943102,0.658865,0.563480,0.184726,1.201276,2.035113,0.330760,0.237405,0.113526,0.334550,0.663735,0.199334,0.072978,0.074704,0.351315,1.427945,0.441158,0.384425,0.311533,0.135668,0.318421,0.090193,0.079678,0.056138,0.990299,1.083274,0.239264,0.178586,0.068832,0.748645,1.852108,0.622606,0.301508,0.117758,0.582589,1.044489,0.427779,0.178512,0.123469,0.008381,0.010283,0.002185,0.003069,0.004705,1.452836,4.735420,0.734877,0.506114,0.312402,1.814238,6.007241,0.604609,0.491252,0.257434,1.996038,5.701097,1.039297,0.546421,0.173613,0.996361,2.635908,0.478604,0.288257,0.092981,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.848842,0.147927,0.212930,0.053052,0.044680,0.023279,2.632794,3.997584,0.851078,0.657032,0.214772,1.171747,2.330706,0.405049,0.252496,0.100810,0.395145,0.813072,0.273220,0.090964,0.081984,0.367806,1.552460,0.493064,0.440893,0.303363,0.162772,0.433920,0.092795,0.078311,0.069248,1.081510,1.319322,0.375185,0.173034,0.072873,0.786083,1.961714,0.740931,0.313031,0.117860,0.658245,1.156663,0.557701,0.164590,0.139872,0.007844,0.008478,0.002687,0.003007,0.004828,1.694197,4.787979,0.964811,0.561360,0.325495,2.470978,6.173482,0.817172,0.465595,0.250298,2.292745,6.153806,1.451209,0.614956,0.176535,1.434561,2.972280,0.675669,0.278423,0.084434,3,4,4,4,4,4,4,4,4,3,4,4,4,4
1531220842.973725,0.168665,0.224299,0.060286,0.039375,0.022874,2.943395,3.809953,1.005165,0.748350,0.244969,1.134337,2.548438,0.477169,0.256934,0.092350,0.438462,0.885306,0.345030,0.108922,0.090695,0.400837,1.642284,0.545835,0.514567,0.308024,0.183859,0.526388,0.091695,0.076369,0.081872,1.136265,1.559509,0.537698,0.165908,0.077691,0.934743,2.031539,0.860580,0.309929,0.121590,0.793455,1.344327,0.680346,0.149450,0.152291,0.007030,0.007127,0.003454,0.003004,0.005196,1.910501,4.787713,1.251608,0.620260,0.328794,3.060219,6.157174,1.045701,0.416200,0.233129,2.473392,6.309869,1.859745,0.663400,0.192415,1.796905,3.165333,0.872928,0.267188,0.078885,3,4,4,4,4,4,4,4,4,3,4,4,4,4
