TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531224439.787744,1.550792,1.313311,2.910014,1.556265,0.617028,1.838213,0.594904,2.053746,1.319707,0.706113,0.904898,0.528990,1.385756,0.816201,0.293705,1.170699,1.025069,1.838916,0.770389,0.399266,1.681377,0.985045,7.014245,6.468998,3.251451,1.021179,1.201420,2.684121,1.944930,0.730869,3.308268,8.298593,12.834853,1.534447,0.564340,3.172703,10.668194,7.196997,3.491562,0.678367,1.246332,3.426897,3.335333,2.168892,0.754848,3.117604,2.034298,3.461985,2.426268,0.843938,2.675946,2.261052,3.364006,1.116808,0.685574,1.205262,1.189375,2.436011,1.281208,0.589104,2.782665,0.975525,3.387018,0.840505,0.667792,1.369675,1.106850,2.622600,1.100623,0.473310,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224439.914129,1.684607,1.336274,2.760585,1.474558,0.638380,1.778020,0.632497,2.056211,1.250326,0.762828,0.800277,0.444368,1.309937,0.706772,0.303433,1.182887,1.094570,1.863961,0.728462,0.419734,1.620621,1.217938,6.410734,6.580917,3.335275,0.846350,1.322569,2.414207,1.910398,0.797612,2.799109,9.481861,13.000281,1.794139,0.615419,2.626814,10.810035,7.343906,2.925808,0.777721,1.046296,3.411763,3.292609,1.886813,0.778783,3.479310,1.972138,3.833469,2.329435,0.921763,2.881339,2.030986,3.526657,0.992514,0.751757,1.182459,0.980165,2.383838,1.167890,0.619485,2.679830,0.787881,3.468744,0.731050,0.721877,1.557820,1.083809,2.707718,1.061507,0.487451,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.040215,1.908412,1.451031,2.644461,1.328874,0.678032,1.754445,0.678770,2.110926,1.176327,0.841221,0.812848,0.395077,1.229340,0.576974,0.325181,1.227635,1.088160,1.875186,0.669021,0.468384,1.589145,1.658007,5.997698,6.750083,3.555102,0.660315,1.328396,2.269426,1.829334,0.877894,2.183709,9.517077,11.651037,2.001103,0.656017,2.059560,10.691553,7.201741,2.739312,0.867784,0.821302,3.254641,3.343275,1.658022,0.809648,3.534163,1.937586,4.020689,2.196190,0.978627,2.926212,1.823338,3.604391,0.903355,0.823230,1.277770,0.823877,2.312804,1.020247,0.672860,2.637539,0.747119,3.465070,0.658330,0.786290,1.787222,1.098015,2.672007,0.983937,0.536486,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.166301,2.121257,1.621824,2.483495,1.143714,0.724240,1.693283,0.730401,2.138649,1.104761,0.929120,0.879358,0.375998,1.109521,0.445260,0.356081,1.249357,1.000259,1.825127,0.590250,0.533486,1.566779,2.264804,5.577118,6.787624,3.935953,0.517846,1.230540,2.166460,1.695524,0.955102,1.662908,8.448257,9.234621,2.077350,0.679385,1.578890,10.475525,6.686208,2.804766,0.932843,0.591655,2.980683,3.411524,1.455154,0.844229,3.163045,1.864247,3.965235,2.020065,1.001902,2.642989,1.595611,3.474866,0.841759,0.886468,1.363790,0.706004,2.147611,0.864576,0.733850,2.409283,0.800361,3.315326,0.641666,0.850488,1.943992,1.122770,2.458781,0.873072,0.609020,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.292187,2.298554,1.828649,2.222151,0.961295,0.762014,1.560747,0.791412,2.050342,1.039033,1.005772,0.954747,0.392961,0.935804,0.331672,0.390122,1.220593,0.868873,1.675165,0.502712,0.590866,1.499132,2.922673,4.931299,6.545853,4.428265,0.418753,1.069116,2.000146,1.546417,1.008479,1.340178,6.683272,6.502769,2.021943,0.683125,1.220545,10.241442,5.892731,3.043709,0.965317,0.380268,2.667800,3.367430,1.293908,0.873101,2.440041,1.743520,3.659318,1.826645,0.995436,2.117877,1.356984,3.076145,0.808913,0.928436,1.408590,0.648591,1.859698,0.740768,0.785146,1.978447,0.887661,2.982147,0.686184,0.902550,1.968436,1.161667,2.080944,0.753021,0.684293,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.418173,2.521957,2.079567,1.889792,0.828374,0.777216,1.427198,0.883481,1.823690,0.979721,1.046120,1.017362,0.455845,0.733496,0.255549,0.418555,1.185050,0.759204,1.431083,0.428148,0.614319,1.405828,3.459536,4.051471,6.004371,4.915454,0.382638,0.908517,1.709747,1.450179,1.020707,1.290175,4.836341,4.161452,1.909286,0.669079,0.996241,9.913091,5.029127,3.389029,0.966796,0.219360,2.385296,3.105107,1.211601,0.884672,1.603408,1.617195,3.142239,1.658630,0.976877,1.570806,1.163421,2.476874,0.806582,0.941619,1.461506,0.702644,1.516325,0.690251,0.813578,1.542190,0.993499,2.509919,0.771662,0.932339,1.888913,1.244375,1.640397,0.660762,0.740478,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.544358,2.830301,2.366231,1.582568,0.787943,0.761528,1.356019,1.029310,1.508408,0.928467,1.030530,1.050983,0.558180,0.553089,0.239451,0.432743,1.175605,0.727429,1.141418,0.395742,0.589293,1.304121,3.719819,3.142147,5.287192,5.257096,0.376670,0.803851,1.317831,1.459276,0.987141,1.381641,3.463337,2.621188,1.852840,0.642062,0.876512,9.339677,4.326926,3.733194,0.942694,0.143606,2.141756,2.637433,1.216523,0.870078,0.933177,1.503330,2.507907,1.551428,0.968868,1.175778,1.062848,1.848341,0.831411,0.923188,1.583509,0.906605,1.242009,0.748589,0.813523,1.231944,1.114180,2.017900,0.863847,0.932593,1.755739,1.383693,1.274080,0.637148,0.762276,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.670544,3.194952,2.663541,1.360012,0.884830,0.718296,1.355302,1.243481,1.159214,0.893178,0.956476,1.048608,0.682549,0.426094,0.309950,0.428987,1.191140,0.805578,0.853270,0.432329,0.521858,1.250124,3.683331,2.404280,4.596162,5.344602,0.419433,0.789814,0.917740,1.574854,0.921001,1.484148,2.822627,1.907531,1.949053,0.607829,0.822164,8.449657,3.914206,3.981047,0.898372,0.144865,1.921765,2.075434,1.288232,0.829919,0.550449,1.413614,1.874297,1.538118,0.984797,1.033169,1.087343,1.334897,0.892883,0.875887,1.791519,1.260071,1.112524,0.953153,0.788501,1.104478,1.255792,1.602956,0.946892,0.902686,1.619336,1.570733,1.055393,0.725274,0.747600,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.796730,3.512620,2.914471,1.239670,1.142567,0.657811,1.394169,1.510945,0.841038,0.886370,0.840121,1.021486,0.797579,0.358929,0.483767,0.408270,1.213517,0.972456,0.616525,0.546853,0.434783,1.277053,3.472351,2.038475,4.071611,5.139067,0.522061,0.874669,0.625879,1.735270,0.849166,1.482096,2.820610,1.759945,2.219400,0.572662,0.808798,7.293523,3.735057,4.070883,0.837491,0.215370,1.698503,1.562466,1.395664,0.773090,0.444013,1.341138,1.357091,1.641905,1.020049,1.088739,1.225515,1.017510,1.008799,0.806366,2.040217,1.700640,1.138625,1.312079,0.744907,1.139478,1.417888,1.326877,1.030560,0.847913,1.503583,1.761973,0.988627,0.945632,0.705237,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224440.922916,3.656810,3.049964,1.223927,1.532904,0.589433,1.433679,1.772393,0.633634,0.919328,0.707989,0.973632,0.870284,0.344127,0.747052,0.373662,1.202894,1.171316,0.498625,0.723267,0.354003,1.370097,3.247987,2.154721,3.790752,4.690268,0.679607,1.039856,0.512135,1.862942,0.800227,1.361760,3.122683,1.847085,2.610444,0.543039,0.834579,5.995968,3.610351,3.982944,0.766644,0.348428,1.460436,1.228244,1.507062,0.709391,0.506604,1.273795,1.059742,1.859117,1.054982,1.190646,1.411051,0.943107,1.184285,0.720011,2.211634,2.110508,1.294227,1.776594,0.685140,1.235960,1.569141,1.247289,1.135020,0.773657,1.391281,1.895069,1.043333,1.272705,0.645818,4,4,4,4,4,4,4,4,4,4,4,4,4,4
