TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531225624.809678,3.341937,1.527471,2.427434,0.848574,0.469344,1.527028,0.888052,1.271530,0.810288,0.330776,1.179866,0.548690,1.345677,0.625311,0.291550,1.371602,0.651609,1.298558,0.472545,0.265006,0.698998,1.860152,2.717502,2.237268,2.533429,0.731550,1.082355,1.642738,1.229606,0.486684,2.048204,1.873886,4.583647,2.620487,0.405500,1.828742,12.314906,9.951095,2.965862,0.465278,0.520412,2.786203,4.408755,1.157628,0.492445,14.522408,5.179220,3.747884,0.870080,0.476326,1.391745,1.246459,3.159951,1.008552,0.511448,2.459577,1.120601,2.619054,0.794420,0.469923,1.906262,1.183378,2.686988,1.174631,0.469536,2.341410,1.510130,2.484823,0.689386,0.432822,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225624.935561,3.550729,1.750294,2.189143,0.870754,0.467260,1.594016,1.134689,1.317189,0.791454,0.312358,1.089663,0.690041,1.123546,0.564549,0.305136,1.261587,0.823175,1.351073,0.547509,0.277910,0.591065,1.988550,2.664136,2.357223,2.533911,0.705025,1.221251,1.694354,1.333524,0.449376,2.013834,2.015838,5.000988,2.316296,0.384555,1.902297,12.521916,10.138217,2.873818,0.483926,0.472043,2.743201,4.325460,1.193944,0.511507,15.781849,5.734756,3.243766,1.034378,0.514871,1.464282,1.348194,2.950378,0.985599,0.532086,2.840394,1.298421,2.401688,0.825683,0.466371,2.000084,1.287302,2.418027,1.164562,0.477772,2.494129,1.728726,2.310254,0.744699,0.451975,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.061444,3.454777,1.867085,1.796117,0.879044,0.437808,1.552850,1.453083,1.343857,0.800703,0.297940,0.975718,0.869449,0.837419,0.483005,0.302277,1.063730,0.984641,1.319585,0.631014,0.286703,0.523565,1.986897,2.605416,2.386822,2.474944,0.654832,1.314154,1.708000,1.366640,0.405892,1.943424,2.052443,5.160258,1.915012,0.351856,2.102777,11.385363,9.650011,2.870664,0.486662,0.527513,2.693946,3.856669,1.235314,0.502488,16.107562,5.914387,2.724521,1.208826,0.535655,1.422392,1.385042,2.523912,0.997226,0.524596,3.003817,1.386683,1.972597,0.861669,0.442130,1.922729,1.413875,2.022411,1.164851,0.470733,2.454350,1.802134,1.971460,0.823495,0.445616,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.187127,3.115491,1.882379,1.407156,0.856143,0.391086,1.463956,1.798059,1.386727,0.810399,0.293770,0.873369,1.042825,0.564489,0.395685,0.283256,0.833734,1.103191,1.224910,0.689884,0.295181,0.535887,1.854518,2.605508,2.326286,2.351063,0.590028,1.373787,1.714509,1.334936,0.376697,1.929444,2.020588,5.204617,1.539182,0.314739,2.331220,9.351330,8.898974,3.089074,0.464974,0.621665,2.625132,3.187183,1.280015,0.464734,14.919991,5.712443,2.308405,1.356296,0.535806,1.275132,1.393598,2.064353,1.006742,0.497893,2.910636,1.365333,1.484671,0.873278,0.403676,1.725635,1.595914,1.668175,1.142278,0.449364,2.246641,1.742581,1.606942,0.891614,0.416990,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.313010,2.726544,1.858958,1.144210,0.797640,0.343329,1.444811,2.099220,1.449255,0.794753,0.305092,0.809483,1.154692,0.359012,0.317707,0.253831,0.641684,1.151456,1.102453,0.700170,0.305298,0.618374,1.633002,2.670514,2.184178,2.174711,0.521162,1.412521,1.716606,1.254033,0.370916,2.040454,1.995399,5.252427,1.264887,0.281001,2.481362,7.128381,8.325944,3.493543,0.422999,0.743621,2.531834,2.517385,1.309871,0.408214,12.745696,5.221956,2.019259,1.442591,0.520031,1.146046,1.452313,1.725091,0.978023,0.464985,2.764384,1.287669,1.078275,0.842871,0.362669,1.604744,1.881990,1.473650,1.066697,0.419479,2.062941,1.636745,1.326123,0.915946,0.376590,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.439092,2.470512,1.847056,1.038683,0.717613,0.308735,1.599359,2.278458,1.502972,0.744917,0.332303,0.776025,1.161774,0.239863,0.261050,0.221522,0.541553,1.119611,0.987392,0.658147,0.314489,0.750518,1.387614,2.745147,1.985853,1.972865,0.468783,1.430129,1.695308,1.142603,0.382088,2.270280,2.010384,5.352548,1.103026,0.254512,2.514225,5.338057,8.249406,3.904399,0.374095,0.906475,2.447186,1.985257,1.296841,0.348129,10.611148,4.641007,1.822454,1.450929,0.494257,1.204462,1.614851,1.561827,0.900836,0.435691,2.804747,1.224735,0.824388,0.777294,0.330649,1.833372,2.266625,1.453772,0.934161,0.389176,2.103134,1.568577,1.165701,0.885793,0.336944,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.565175,2.437514,1.860778,1.026946,0.640761,0.293027,1.917771,2.280923,1.498916,0.671208,0.368329,0.752077,1.055097,0.193292,0.232152,0.192898,0.545380,1.012696,0.894953,0.579858,0.316699,0.875809,1.185317,2.744646,1.763986,1.767105,0.428979,1.412991,1.640891,1.022707,0.393640,2.498366,2.068345,5.523869,1.034501,0.235354,2.392823,4.224977,8.721380,4.097134,0.334367,1.081914,2.381508,1.621278,1.217465,0.297851,9.306578,4.172758,1.686982,1.380961,0.461072,1.549418,1.867810,1.523176,0.793284,0.412294,3.189229,1.221426,0.701476,0.703791,0.314667,2.525837,2.677328,1.529463,0.772445,0.364276,2.469174,1.575031,1.079842,0.813429,0.306765,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.691158,2.606871,1.877362,1.011179,0.595141,0.291780,2.332079,2.109404,1.405166,0.598796,0.400182,0.724057,0.869581,0.193167,0.234657,0.172955,0.645390,0.856635,0.818640,0.492461,0.305973,0.957294,1.074866,2.609403,1.562871,1.564908,0.417391,1.353037,1.571828,0.910633,0.389071,2.609343,2.138774,5.748586,1.035398,0.221535,2.180120,3.639674,9.492836,3.915745,0.317255,1.242274,2.306889,1.378342,1.068340,0.265260,8.899557,3.868209,1.577245,1.245247,0.421703,2.154325,2.121738,1.508504,0.691272,0.390155,3.908342,1.268583,0.645592,0.658079,0.312543,3.597686,2.994072,1.586207,0.627581,0.344859,3.098717,1.630714,0.998390,0.730963,0.287253,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.817441,2.863465,1.850165,0.927771,0.602147,0.295466,2.748989,1.811593,1.218160,0.554662,0.414579,0.711713,0.667684,0.215210,0.270114,0.163933,0.818286,0.687922,0.738713,0.420986,0.279180,0.976018,1.072201,2.340642,1.428341,1.364480,0.438471,1.255570,1.529601,0.818715,0.364969,2.522824,2.167428,5.963255,1.084857,0.211751,1.936892,3.261301,10.167030,3.387548,0.328237,1.352173,2.202598,1.215812,0.890428,0.252001,8.880752,3.658411,1.475912,1.078055,0.379320,2.848858,2.266234,1.450256,0.635060,0.363087,4.738334,1.322508,0.605800,0.668056,0.315268,4.737696,3.111669,1.546281,0.546150,0.327651,3.768948,1.672976,0.882295,0.677589,0.273817,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225625.943424,3.074208,1.732483,0.788931,0.661827,0.295243,3.113983,1.460086,0.978822,0.552629,0.404241,0.740474,0.509307,0.257158,0.332183,0.165189,1.030298,0.536213,0.645276,0.377383,0.238770,0.943331,1.167919,2.024806,1.386611,1.168620,0.482894,1.146646,1.543212,0.746700,0.331926,2.238189,2.124228,6.069957,1.139634,0.206239,1.716560,2.900817,10.500302,2.669634,0.362973,1.399054,2.064115,1.224661,0.749990,0.254892,8.620398,3.414260,1.425062,0.923825,0.341564,3.416382,2.214459,1.363485,0.645215,0.329051,5.384281,1.321431,0.579014,0.734550,0.312903,5.577409,2.967412,1.415188,0.551059,0.309240,4.223519,1.629991,0.750456,0.674591,0.259763,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.069406,3.198406,1.504853,0.664591,0.752594,0.288751,3.376419,1.118709,0.761152,0.584322,0.372051,0.847721,0.424148,0.336379,0.407580,0.174731,1.238258,0.415355,0.553050,0.357881,0.192269,0.894208,1.312519,1.802502,1.433190,0.992678,0.543326,1.063290,1.626823,0.689202,0.307064,1.843611,2.032071,6.025966,1.154515,0.207098,1.551724,2.511396,10.772742,1.987013,0.408112,1.404606,1.893729,1.742347,0.709060,0.268318,7.732687,2.994983,1.563449,0.819750,0.318463,3.726344,1.949944,1.349429,0.713661,0.293449,5.645321,1.224032,0.608456,0.829978,0.300766,5.914970,2.575436,1.282064,0.629938,0.289769,4.324880,1.462189,0.674169,0.715544,0.242178,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.195489,3.268987,1.202416,0.634666,0.843955,0.281143,3.520494,0.828003,0.632241,0.627631,0.329963,1.033425,0.398286,0.478685,0.481689,0.190184,1.411457,0.324609,0.486563,0.352510,0.150092,0.861963,1.437543,1.771108,1.544707,0.868500,0.598080,1.020016,1.767185,0.644525,0.302331,1.494330,1.921935,5.868672,1.112492,0.214870,1.510705,2.272971,11.897932,1.518633,0.447389,1.435979,1.713852,3.230148,0.787305,0.287298,6.313276,2.398340,2.038653,0.776696,0.318724,3.808512,1.540411,1.522195,0.810590,0.268670,5.517092,1.042506,0.749604,0.916377,0.281310,5.814993,2.031062,1.259328,0.744508,0.274848,4.125018,1.189717,0.721386,0.774703,0.225332,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.321572,3.374969,0.910528,0.762225,0.908716,0.278011,3.495636,0.617889,0.632358,0.660132,0.293303,1.268479,0.404922,0.706504,0.540407,0.208212,1.500492,0.266382,0.473893,0.353336,0.121519,0.865712,1.507310,1.926551,1.682092,0.834299,0.633724,1.003621,1.922167,0.608853,0.317478,1.330225,1.810118,5.646634,1.018211,0.228381,1.633579,2.876143,14.935426,1.267949,0.469536,1.537115,1.666793,6.005582,0.931813,0.309038,4.921972,1.750351,2.945145,0.775008,0.344365,3.783460,1.106978,1.963801,0.888442,0.264444,5.164234,0.836287,1.046331,0.957316,0.260354,5.499827,1.480670,1.440218,0.843028,0.270196,3.797837,0.881439,0.927851,0.815811,0.216548,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.447654,3.585701,0.720216,1.058583,0.931765,0.281754,3.306443,0.487057,0.761227,0.669565,0.273547,1.482225,0.429328,1.007690,0.572167,0.225243,1.494707,0.234606,0.525062,0.356913,0.111192,0.890388,1.506087,2.181283,1.817265,0.911478,0.633394,0.995025,2.034199,0.581485,0.341961,1.381761,1.717881,5.381900,0.902371,0.244048,1.898017,5.396094,20.441719,1.173254,0.470791,1.678824,2.023947,9.964246,1.070294,0.331792,4.044040,1.279510,4.227064,0.789391,0.385607,3.803917,0.825476,2.711484,0.916469,0.282029,4.818559,0.700078,1.511981,0.936485,0.245605,5.271865,1.118528,1.881915,0.894574,0.277822,3.545385,0.633247,1.288560,0.815238,0.222263,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.573937,3.901273,0.680262,1.469340,0.909238,0.291776,2.960087,0.424021,0.988564,0.656866,0.275489,1.608233,0.463792,1.326461,0.570003,0.238164,1.379405,0.218885,0.619545,0.360348,0.117952,0.902413,1.443845,2.410770,1.937954,1.083961,0.595504,0.969857,2.038580,0.565015,0.362487,1.591979,1.646221,5.066264,0.807310,0.257311,2.292739,10.733911,28.166968,1.153336,0.453947,1.784363,3.034899,14.502246,1.143427,0.353408,3.791074,1.156330,5.669022,0.797335,0.424402,3.983285,0.866873,3.730055,0.883257,0.313287,4.643282,0.721704,2.111552,0.858784,0.243106,5.369968,1.142192,2.596448,0.897585,0.296366,3.485700,0.521710,1.741629,0.766825,0.245148,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.700020,4.207253,0.781862,1.888894,0.852340,0.305133,2.517189,0.426004,1.258427,0.632277,0.296321,1.592982,0.509007,1.579948,0.533007,0.244246,1.191752,0.213647,0.714284,0.360005,0.136618,0.869681,1.360083,2.526363,2.053668,1.299351,0.536303,0.921006,1.899284,0.557208,0.372576,1.844739,1.562573,4.690839,0.760727,0.265113,2.747588,19.493014,36.751467,1.222293,0.427308,1.786226,4.944845,18.619570,1.150097,0.372167,4.013509,1.497611,6.957843,0.790438,0.444242,4.247217,1.346567,4.879566,0.811409,0.344299,4.605126,0.952013,2.752223,0.760268,0.253620,5.783638,1.665588,3.503151,0.889119,0.320517,3.575338,0.574916,2.182887,0.694278,0.281403,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.825803,4.335431,0.969412,2.204558,0.796858,0.319700,2.068538,0.478133,1.506501,0.615668,0.328934,1.434927,0.568663,1.695688,0.474025,0.242077,0.969850,0.214670,0.766137,0.354757,0.161454,0.791467,1.307925,2.509198,2.176502,1.489707,0.477621,0.850850,1.629897,0.554772,0.377403,2.020079,1.445472,4.269809,0.778913,0.267229,3.133161,31.485435,43.755918,1.452337,0.401614,1.722075,7.851329,21.171256,1.133788,0.390035,4.439915,2.302909,7.767416,0.771175,0.440973,4.510591,2.247246,5.918717,0.756106,0.365926,4.586104,1.371803,3.299135,0.709468,0.274609,6.400249,2.617516,4.429138,0.929426,0.346466,3.672762,0.763317,2.504652,0.652857,0.323914,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225626.951886,4.157494,1.161285,2.340531,0.794518,0.335202,1.682060,0.553212,1.671506,0.632914,0.367047,1.198516,0.629389,1.643007,0.418910,0.232753,0.760421,0.220601,0.750549,0.349856,0.187955,0.693047,1.317877,2.399060,2.307475,1.594139,0.445600,0.778215,1.287201,0.559565,0.387122,2.059238,1.315134,3.808099,0.842941,0.266760,3.346853,45.664391,46.654995,1.849986,0.388351,1.702830,11.611791,21.371232,1.143618,0.412321,4.622533,3.444753,7.863647,0.748585,0.423974,4.554385,3.389635,6.603881,0.788879,0.378443,4.396940,1.883849,3.623723,0.777200,0.302874,6.837366,3.748534,5.167638,1.070366,0.373933,3.602757,1.014152,2.631885,0.703192,0.365904,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225627.078068,3.673651,1.299258,2.283678,0.888544,0.350955,1.394832,0.626401,1.714110,0.703606,0.405953,0.973366,0.668214,1.448887,0.396253,0.219249,0.594402,0.233207,0.669990,0.356009,0.211927,0.600863,1.367232,2.235018,2.431261,1.581390,0.453954,0.726948,0.940886,0.581873,0.407513,1.965759,1.242037,3.300769,0.914183,0.268394,3.388488,60.135032,44.099437,2.333843,0.396640,1.849770,15.765800,19.171535,1.203896,0.443297,4.443407,4.709302,7.235766,0.742049,0.408112,4.308591,4.504805,6.778057,0.959642,0.388085,3.977147,2.360216,3.655346,0.995132,0.332920,6.887557,4.741622,5.552135,1.319100,0.403273,3.280334,1.254272,2.551393,0.872599,0.400935,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225627.203951,3.004774,1.350147,2.071384,1.083687,0.364434,1.198640,0.679553,1.630939,0.828040,0.440803,0.838868,0.674350,1.182966,0.423796,0.204704,0.483516,0.253547,0.551821,0.385181,0.229897,0.531365,1.395593,2.043499,2.525078,1.464011,0.501295,0.714636,0.656333,0.631960,0.435416,1.783731,1.258362,2.757454,0.974022,0.274940,3.373256,72.340263,36.567259,2.771845,0.427969,2.228539,19.496243,15.229357,1.288864,0.482954,3.919535,5.802742,6.082119,0.768669,0.405137,3.822430,5.290166,6.410716,1.267409,0.401730,3.384994,2.660103,3.392839,1.331172,0.356931,6.451040,5.316674,5.494277,1.630108,0.433867,2.766641,1.416364,2.302071,1.135828,0.423801,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225627.330234,2.335725,1.301558,1.773461,1.336587,0.371147,1.077194,0.692327,1.450812,0.980580,0.465187,0.814189,0.651042,0.921857,0.499462,0.191055,0.426121,0.277809,0.435031,0.441222,0.239591,0.489323,1.342854,1.836892,2.564866,1.289178,0.569097,0.743212,0.464381,0.709410,0.458812,1.552243,1.329618,2.231126,1.025920,0.285418,3.394938,79.772050,26.404023,3.050660,0.473294,2.780714,21.882236,10.643862,1.343184,0.524461,3.241781,6.395122,4.711586,0.828792,0.416224,3.238446,5.496995,5.603246,1.641903,0.419604,2.789065,2.677143,2.907568,1.693634,0.366411,5.596638,5.303775,5.013348,1.915673,0.461213,2.211478,1.452927,1.960117,1.422421,0.430094,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225627.456417,1.855002,1.170815,1.480805,1.569996,0.366369,0.988056,0.659744,1.235218,1.116573,0.473433,0.850006,0.617262,0.739556,0.602478,0.179528,0.412235,0.297006,0.356211,0.513582,0.240231,0.476774,1.194092,1.616293,2.523760,1.112128,0.643948,0.801107,0.356324,0.797611,0.463036,1.323380,1.386130,1.794240,1.080708,0.295464,3.501957,80.661754,16.570897,3.141325,0.515854,3.338116,22.267019,6.526363,1.307822,0.556533,2.565469,6.296748,3.448259,0.896874,0.432629,2.697865,5.070941,4.573858,1.967141,0.435175,2.315224,2.402826,2.325305,1.965874,0.356420,4.557546,4.748439,4.267395,2.085840,0.480107,1.743861,1.359131,1.620266,1.645830,0.417450,4,4,4,4,4,4,4,4,4,4,4,4,4,4
