TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531225255.166788,1.490924,1.326904,2.393959,1.195982,0.365759,2.046185,0.336137,1.738582,0.911321,0.486014,1.078750,0.671607,0.899874,0.922219,0.235323,0.403988,0.202924,0.522914,0.497575,0.338999,1.072703,0.977953,2.263980,1.402209,1.639232,1.074185,0.930075,0.437380,0.775979,0.393637,3.159081,4.326704,2.550041,3.633040,0.384327,5.032007,22.653251,6.542343,5.159972,0.403359,2.553229,4.232135,3.574410,2.153076,0.366232,2.511914,1.371062,2.225786,1.887005,0.431643,4.114177,0.935112,2.901037,1.555554,0.359774,1.401445,1.012298,2.152469,1.511006,0.319062,8.353418,1.719936,2.799940,1.306884,0.289084,2.111115,0.903438,2.106379,1.146478,0.263580,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225255.293173,1.522014,1.455234,2.190097,1.184752,0.357347,1.994658,0.356703,1.686234,0.984388,0.455872,1.082434,0.688732,0.963245,0.890382,0.216918,0.452095,0.268786,0.473668,0.519764,0.320914,1.144447,1.124249,2.430131,1.226239,1.774464,0.897377,1.163308,0.393445,0.735562,0.376539,3.019038,5.284549,2.895719,3.742617,0.395926,4.514031,27.742921,7.590331,5.578389,0.415674,2.128192,4.608843,3.732544,2.503936,0.390474,2.026984,1.289111,1.904414,1.967137,0.383633,3.684251,0.861474,2.922454,1.670263,0.330880,1.453729,1.046857,1.990439,1.488910,0.299459,8.241763,1.554253,2.798991,1.344307,0.280828,2.030893,1.034156,1.881374,1.131860,0.251961,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225255.419357,1.562686,1.563801,1.946439,1.133912,0.354412,1.852416,0.393851,1.641098,1.058874,0.433967,1.066286,0.704042,0.947820,0.813426,0.203651,0.537948,0.338497,0.434561,0.531743,0.307246,1.253809,1.233627,2.427927,1.091654,1.871738,0.836810,1.382434,0.408266,0.706006,0.367516,2.866699,6.028071,3.034685,3.533687,0.389705,4.107271,30.314024,8.456997,5.769706,0.429458,1.727507,4.669403,3.866295,2.753273,0.397548,1.560784,1.104191,1.661277,2.009085,0.341489,2.951973,0.819790,2.777866,1.716186,0.317194,1.427180,1.073365,1.744488,1.427715,0.293994,7.311311,1.348391,2.657780,1.376621,0.281290,1.839803,1.177648,1.611026,1.084115,0.256288,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225255.545642,1.591126,1.616929,1.696777,1.033796,0.357098,1.685942,0.422659,1.584056,1.102487,0.425716,1.040316,0.693681,0.866564,0.699939,0.197643,0.641021,0.393486,0.403920,0.525747,0.297704,1.322745,1.289521,2.270003,1.032052,1.911624,0.860111,1.529288,0.451740,0.676979,0.368228,2.717775,6.312496,2.867861,3.024409,0.362897,3.924534,29.596769,9.319941,5.795824,0.447819,1.438853,4.418578,3.849619,2.844827,0.385397,1.185996,0.857108,1.483848,1.983544,0.311907,2.119894,0.798310,2.458225,1.651834,0.316585,1.280790,1.055807,1.466996,1.309438,0.298093,5.835484,1.151065,2.370687,1.371612,0.285216,1.560258,1.277863,1.340240,0.990675,0.272928,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225255.671727,1.578178,1.598302,1.471956,0.893857,0.365950,1.558585,0.425071,1.502105,1.086992,0.431156,1.011020,0.650144,0.755758,0.567146,0.200823,0.738819,0.419361,0.377930,0.497410,0.289632,1.276761,1.288034,2.026935,1.043439,1.899180,0.890547,1.556194,0.492016,0.645950,0.382082,2.549442,6.027474,2.421892,2.336187,0.323305,3.911411,26.039464,10.418507,5.755116,0.472551,1.276411,3.973003,3.683434,2.784757,0.359974,0.910670,0.617087,1.373069,1.871125,0.301393,1.359952,0.789991,2.026327,1.466282,0.326206,1.024279,0.980775,1.223117,1.129105,0.305046,4.177932,1.014880,1.994080,1.298008,0.288506,1.224649,1.298453,1.110906,0.852571,0.296341,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225255.797711,1.515548,1.514607,1.287582,0.744610,0.378590,1.512604,0.401610,1.384906,1.007040,0.441369,1.003910,0.577513,0.656274,0.438667,0.213397,0.816193,0.416722,0.353753,0.451690,0.278400,1.097505,1.246587,1.806243,1.102540,1.849889,0.868877,1.451636,0.521142,0.619341,0.407822,2.314502,5.251999,1.851385,1.646862,0.283993,3.898155,20.989998,11.693222,5.677390,0.500876,1.184887,3.492194,3.415409,2.606376,0.330694,0.719690,0.461924,1.292031,1.671878,0.311587,0.802638,0.801662,1.560015,1.184913,0.340915,0.730841,0.877174,1.051756,0.904468,0.308114,2.761434,0.973738,1.596497,1.144774,0.287454,0.898287,1.236897,0.940599,0.690302,0.319548,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225255.923596,1.480553,1.396864,1.149904,0.643878,0.394414,1.655314,0.366161,1.237792,0.904502,0.445757,1.053731,0.496905,0.593001,0.341725,0.236519,0.895318,0.404934,0.330958,0.411699,0.262913,0.831396,1.170094,1.698820,1.219502,1.792388,0.788273,1.244599,0.559263,0.608679,0.440732,2.007431,4.202108,1.367667,1.104010,0.258185,3.787609,15.993251,12.747427,5.517080,0.527603,1.127052,3.110799,3.088860,2.354513,0.310000,0.602040,0.443292,1.182785,1.425687,0.342456,0.493167,0.867240,1.132493,0.873786,0.355057,0.516347,0.815852,0.958040,0.689376,0.305948,1.793229,1.031736,1.236774,0.940992,0.281822,0.677600,1.124842,0.834010,0.549229,0.338866,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.049681,1.678068,1.304223,1.051559,0.657795,0.416483,2.153586,0.332932,1.083229,0.854033,0.441124,1.238140,0.446896,0.567401,0.298513,0.272714,1.016448,0.411639,0.313235,0.412709,0.248676,0.577978,1.060507,1.730922,1.460144,1.768615,0.701162,0.999724,0.627046,0.624112,0.476674,1.711827,3.155403,1.150242,0.775953,0.254447,3.591862,12.139702,13.189964,5.225037,0.550694,1.092052,2.881714,2.767147,2.083915,0.312621,0.596793,0.559017,1.031139,1.210470,0.393206,0.495745,1.013036,0.807821,0.618002,0.364686,0.537049,0.866922,0.925179,0.560698,0.303603,1.441218,1.163446,0.961301,0.746006,0.275844,0.730495,1.016661,0.787867,0.487003,0.356789,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.175765,2.245298,1.279853,0.972957,0.821955,0.448709,3.074624,0.316301,0.958596,0.917800,0.432396,1.586391,0.463925,0.562216,0.319027,0.322293,1.197581,0.454906,0.304490,0.480585,0.244043,0.447932,0.931839,1.840386,1.896091,1.813524,0.682085,0.789680,0.722962,0.664892,0.512590,1.555958,2.336949,1.240916,0.645388,0.274329,3.394738,9.724227,12.766655,4.792560,0.575891,1.126436,2.772506,2.476869,1.847788,0.351839,0.807363,0.776529,0.863094,1.107508,0.462628,0.866032,1.221850,0.618856,0.480963,0.370023,0.883778,1.036674,0.928986,0.577313,0.309534,1.732309,1.324224,0.788114,0.620730,0.277059,1.155540,0.946780,0.788498,0.542677,0.379899,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.301950,3.210714,1.340136,0.888222,1.111349,0.490615,4.425995,0.353382,0.891559,1.116226,0.431666,2.060445,0.553178,0.554784,0.393168,0.378630,1.406088,0.532842,0.304584,0.617021,0.254273,0.510786,0.811690,1.940564,2.550994,1.950282,0.775545,0.655473,0.824463,0.722532,0.551386,1.600689,1.818398,1.543886,0.636181,0.313761,3.274699,8.336200,11.528458,4.304804,0.611478,1.308984,2.690649,2.217300,1.686314,0.432344,1.350298,1.045202,0.727668,1.152361,0.544599,1.596798,1.445406,0.553015,0.481678,0.378029,1.531352,1.269158,0.933480,0.739430,0.329397,2.566463,1.471787,0.696867,0.597403,0.292286,1.934860,0.925923,0.803000,0.708399,0.412259,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.427835,4.441890,1.444203,0.807438,1.447476,0.536453,6.463946,0.480021,0.883530,1.417482,0.453057,2.511621,0.682451,0.533738,0.493196,0.428976,1.577855,0.624089,0.307359,0.803559,0.279230,0.752393,0.712693,1.968929,3.362611,2.184017,0.967030,0.591776,0.893851,0.789173,0.601944,1.784133,1.543877,1.883244,0.668777,0.366682,3.265519,7.315436,9.672628,3.924009,0.666913,1.685727,2.543221,1.979813,1.643177,0.548824,2.245132,1.303487,0.676535,1.324081,0.632577,2.508372,1.650577,0.581427,0.599658,0.403847,2.333956,1.479759,0.927751,0.989539,0.363485,3.665397,1.595874,0.671444,0.681913,0.326924,2.901777,0.943856,0.814318,0.932527,0.452106,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.553920,6.078073,1.536930,0.767131,1.734425,0.576040,9.833261,0.698396,0.912823,1.759077,0.507672,2.832582,0.826201,0.516804,0.594175,0.458775,1.736921,0.700454,0.315558,1.018303,0.316595,1.088741,0.644282,1.906253,4.174021,2.492139,1.180382,0.571074,0.914428,0.872465,0.679434,1.977970,1.423695,2.113999,0.716678,0.430306,3.347980,6.206711,7.599383,3.856843,0.750494,2.200432,2.283675,1.857986,1.776430,0.690887,3.358655,1.481302,0.777826,1.565934,0.727262,3.488530,1.804947,0.690650,0.800604,0.465935,3.266682,1.601072,0.941384,1.243986,0.407212,4.926957,1.662777,0.715370,0.878658,0.386858,3.970012,0.985704,0.833070,1.146296,0.493159,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.680004,7.900980,1.593109,0.818863,1.920064,0.601525,14.963874,0.999244,0.954430,2.091531,0.605979,2.907695,0.969421,0.551114,0.690359,0.458756,1.908143,0.742728,0.343345,1.247122,0.370603,1.399867,0.610215,1.786626,4.804256,2.827664,1.359197,0.585037,0.930533,1.045135,0.809287,2.077538,1.411957,2.181362,0.837268,0.509024,3.496001,4.989932,5.899881,4.300487,0.866415,2.745122,2.044561,2.095439,2.172220,0.861819,4.441917,1.578969,1.126369,1.809495,0.839434,4.189518,1.850387,0.896551,1.059520,0.577524,4.045964,1.605670,1.045254,1.444362,0.457298,5.917116,1.621684,0.844085,1.203516,0.481795,4.839448,1.040575,0.904579,1.308936,0.531591,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.806489,9.642016,1.614040,1.008236,2.013568,0.609907,21.225271,1.364002,0.992059,2.389791,0.755933,2.684343,1.100838,0.678267,0.789641,0.428909,2.069162,0.757170,0.406875,1.480996,0.456211,1.587818,0.594346,1.694418,5.127143,3.119107,1.496418,0.631120,1.020743,1.405491,1.008843,2.039604,1.446731,2.066285,1.116512,0.607296,3.666049,3.845893,4.936563,5.319953,1.011071,3.244362,2.034367,2.905341,2.920798,1.079234,5.394852,1.665345,1.766884,2.005729,0.981513,4.623003,1.760246,1.227102,1.364483,0.734496,4.592663,1.508841,1.300699,1.581947,0.512844,6.774703,1.464983,1.076331,1.666609,0.616928,5.309314,1.099781,1.084713,1.422837,0.567522,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225256.932874,10.889030,1.620731,1.325226,2.060234,0.604352,26.913813,1.784949,1.045807,2.651155,0.955779,2.235058,1.210543,0.900148,0.895478,0.379247,2.173084,0.775641,0.520183,1.714384,0.587383,1.593359,0.579994,1.749046,5.125878,3.288754,1.595247,0.714225,1.254411,1.997392,1.265335,1.875797,1.471342,1.809943,1.594363,0.721036,3.725240,2.922869,4.694026,6.693519,1.171374,3.571887,2.366010,4.294725,3.982906,1.356912,6.038584,1.816865,2.632034,2.126773,1.152703,4.747508,1.567346,1.673077,1.689284,0.912396,4.850649,1.355400,1.702221,1.680228,0.572224,7.497581,1.225395,1.402110,2.226572,0.785458,5.318255,1.165048,1.391373,1.513023,0.602690,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.058058,11.389005,1.651652,1.692514,2.101684,0.595183,30.739255,2.211345,1.148118,2.864404,1.190672,1.667047,1.293497,1.168962,0.994893,0.327171,2.225040,0.834271,0.676090,1.929318,0.761457,1.439855,0.557179,2.009200,4.881934,3.282620,1.647683,0.834791,1.620423,2.754218,1.530138,1.690677,1.460645,1.502901,2.211550,0.835402,3.624511,2.254940,4.873621,7.972883,1.337729,3.635407,2.976252,5.974921,5.137969,1.692765,6.284067,2.065567,3.529419,2.147790,1.329319,4.631711,1.352557,2.152396,1.974091,1.079214,4.830623,1.202650,2.157082,1.757013,0.632084,8.189138,0.975597,1.764143,2.769777,0.973074,4.917485,1.253147,1.773191,1.593780,0.640009,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.182942,10.971291,1.712220,1.996172,2.144984,0.594653,32.468526,2.598182,1.314538,2.994775,1.430033,1.125500,1.330049,1.409425,1.060870,0.290186,2.333452,0.958734,0.843486,2.090992,0.950789,1.205102,0.536806,2.413321,4.515648,3.098395,1.671899,0.973512,2.008686,3.490858,1.733014,1.615346,1.405099,1.284720,2.809946,0.930038,3.396513,1.776311,5.097825,8.688108,1.506430,3.431399,3.664416,7.465362,6.058653,2.053655,6.150196,2.370136,4.203601,2.058477,1.469696,4.308653,1.187673,2.540675,2.143979,1.208337,4.517085,1.081485,2.522901,1.804775,0.685991,8.696748,0.775116,2.054532,3.148233,1.158773,4.225646,1.356298,2.111309,1.651768,0.679380,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.307825,9.608396,1.768357,2.160790,2.152996,0.610577,32.718191,2.930426,1.540103,2.989148,1.632040,0.709759,1.305499,1.557986,1.060630,0.278217,2.652391,1.141152,0.983417,2.161616,1.110095,0.980110,0.549856,2.807445,4.130966,2.791022,1.677724,1.093551,2.279021,3.973493,1.808042,1.767383,1.307477,1.312719,3.195430,0.986658,3.188532,1.466349,5.276225,8.566359,1.672508,3.104274,4.243581,8.425708,6.448158,2.377093,5.874736,2.646758,4.561020,1.869940,1.532163,3.983835,1.117358,2.760268,2.142733,1.282454,3.971481,0.998983,2.702281,1.789395,0.725610,9.209359,0.682989,2.201781,3.244735,1.315119,3.370907,1.442851,2.294119,1.648539,0.714971,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.432709,7.646918,1.754989,2.196984,2.069862,0.642761,32.989990,3.166624,1.808036,2.812047,1.760035,0.497300,1.213562,1.587443,0.975445,0.291099,3.360753,1.330569,1.075834,2.117651,1.197439,0.828010,0.603957,3.085798,3.772726,2.453074,1.645371,1.146433,2.347141,4.028195,1.725138,2.159534,1.180222,1.698812,3.231883,0.994382,3.161418,1.415189,5.631839,7.612574,1.819841,2.896981,4.619003,8.836511,6.148350,2.589456,5.568400,2.823021,4.737558,1.601306,1.499982,3.780573,1.136845,2.827058,1.959906,1.293330,3.361192,0.941088,2.691580,1.671330,0.744091,9.836236,0.729950,2.221041,3.025010,1.413722,2.564837,1.463953,2.279184,1.541364,0.736929,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.557593,5.593791,1.633086,2.186060,1.864548,0.683405,34.370135,3.255038,2.104441,2.475479,1.796448,0.483106,1.066172,1.511246,0.817802,0.320854,4.532347,1.465382,1.142911,1.961861,1.195854,0.749896,0.689179,3.258622,3.481800,2.195925,1.543727,1.099537,2.225001,3.629630,1.508596,2.678269,1.037569,2.433858,2.908685,0.954394,3.406543,1.718831,6.459861,6.110864,1.923240,2.900232,4.774637,9.036169,5.261528,2.644813,5.255112,2.887455,5.076706,1.326626,1.397684,3.701150,1.219689,2.866740,1.653113,1.243033,2.864696,0.892677,2.581153,1.444439,0.739231,10.438272,0.918389,2.250618,2.572040,1.436596,1.989885,1.386622,2.117873,1.320657,0.736243,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.682477,3.962139,1.429938,2.217426,1.572424,0.722258,36.981431,3.165908,2.412477,2.063106,1.752124,0.611825,0.894139,1.367728,0.634190,0.357798,5.967801,1.503525,1.235705,1.742388,1.122764,0.704275,0.799407,3.380375,3.321238,2.118847,1.366675,0.964494,2.002586,2.921937,1.230264,3.158110,0.894724,3.366273,2.350021,0.881797,3.864478,2.427950,7.876828,4.512324,1.970971,3.127795,4.818970,9.455355,4.119155,2.550794,4.841826,2.901401,5.855878,1.175535,1.288727,3.683514,1.336790,3.005701,1.340132,1.144004,2.636152,0.864949,2.486252,1.168806,0.718511,10.730813,1.220327,2.442630,2.055694,1.385254,1.744787,1.218786,1.921976,1.039018,0.712212,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531225257.807360,3.062494,1.213597,2.330685,1.282213,0.766973,39.489811,2.908696,2.710079,1.689045,1.675773,0.784124,0.736249,1.201268,0.483917,0.403091,7.252414,1.442721,1.402133,1.527703,1.030834,0.679757,0.910772,3.525982,3.364627,2.340909,1.152722,0.784747,1.804838,2.147833,0.996242,3.435209,0.769407,4.261682,1.750867,0.815223,4.390859,3.399933,9.670782,3.240045,2.000267,3.433545,4.839312,10.291787,3.117116,2.393959,4.252807,2.981214,7.069331,1.262263,1.305011,3.666821,1.465955,3.293317,1.136243,1.034580,2.747507,0.873967,2.474976,0.938980,0.713557,10.428226,1.583947,2.857487,1.637652,1.296831,1.850775,1.003214,1.797708,0.784749,0.688399,4,4,4,4,4,4,4,4,4,4,4,4,4,4
